p,q,type,variable,value,se,pval
1,1,lbq_sq,L3,5.174760958731111,,.159438539034118
1,1,lbq_std,L4,57.27762362609393,,1.08188936229e-11
1,1,lbq_sq,L4,15.62174134876087,,.0035710899868353
1,1,lbq_std,L5,62.2003418991706,,4.26234551557e-12
1,1,lbq_sq,L5,15.64525175194323,,.007933373985788
1,1,lbq_std,L10,93.60301791543577,,1.03059839554e-15
1,1,lbq_sq,L10,37.51778639139449,,.0000460307009381
1,1,lbq_std,L15,98.22948890000644,,2.82266586248e-14
1,1,lbq_sq,L15,65.97230116696413,,2.30649633233e-08
1,1,lbq_std,L20,101.9621860434021,,5.60237096257e-13
1,1,lbq_sq,L20,74.79814681064634,,2.94371840281e-08
1,1,coef,_cons,1.539265156359909,.9865998265982249,.1187193047808472
1,1,coef,wind_log,-.1115051906797243,.0120841711540179,0
1,1,coef,hydro_log_ds,-.4557092514022212,.2808186846485399,.1046346863269996
1,1,coef,consump_log_ds,1.198169876136448,.1298724188646263,0
1,1,coef,oil_log,-.1583613856640662,.2987343398137665,.5960372331360912
1,1,coef,gas_log,.0004159532602074,.1508937891664447,.9978005571611046
1,1,coef,netexch_dk1,-.0000608287355678,8.62728042631e-06,1.77968750847e-12
1,1,coef,netexch_fi,-.0000194650956034,6.60056280170e-06,.003187983653002
1,1,coef,netexch_no1,-.0000479157263586,5.27464333350e-06,0
1,1,coef,netexch_se2,-.0000488453459011,4.93186569724e-06,0
1,1,coef,netexch_se4,-.0000424126395519,3.96626046476e-06,0
1,1,coef,ar_L1,.9543818791740881,.003815339518512,0
1,1,coef,ma_L1,.1610565663233122,.0123199617681821,0
1,1,var_coef,omega,-10.91026815207119,2.352234487725046,3.51359663764e-06
1,1,var_coef,arch1,.1865854514250031,.0457173458819012,.0000447876764889
1,1,var_coef,garch1,.4679898896242655,.0969550843836087,1.38693427054e-06
1,1,var_coef,het_wind_log,-.0737004516279739,.044733285592507,.099444465115663
1,1,var_coef,het_hydro_log_ds,.1019107218636137,.8540389819117539,.9050155399342774
1,1,var_coef,het_consump_log_ds,-1.565951656426949,.6482753760017148,.0157107949233499
1,1,var_coef,het_oil_log,1.191890483139334,.8042725716137031,.1383540145406092
1,1,var_coef,het_gas_log,.5570253227305328,.3737110164616749,.1360864520026381
1,1,var_coef,het_netexch_dk1,-.0001192464056665,.000098804120346,.2274717771878092
1,1,var_coef,het_netexch_fi,-.0000886537191343,.0000589017015162,.1322950165692516
1,1,var_coef,het_netexch_no1,.0000793286834517,.000080297535599,.3231848633627177
1,1,var_coef,het_netexch_se2,6.48504760674e-07,.000049012323196,.9894431276694491
1,1,var_coef,het_netexch_se4,.0003488455727998,.0000515889446175,1.36080036128e-11
1,1,var_coef,persistence,.6545753410492686,,
1,2,fit,N,8736,,
1,2,fit,ll,6661.240536578428,,
1,2,fit,AIC,-13268.48107315686,,
1,2,fit,BIC,-13077.45046531127,,
1,2,lbq_std,L1,5.97087646952369,,.0145440501328442
1,2,lbq_sq,L1,3.027312235964443,,.0818735392045371
1,2,lbq_std,L2,12.30155058421091,,.0021318283394929
1,2,lbq_sq,L2,5.000449972753583,,.0820665326948386
1,2,lbq_std,L3,47.63143464998547,,2.55093207239e-10
1,2,lbq_sq,L3,5.007825535466353,,.1712250161702518
1,2,lbq_std,L4,55.16459254823043,,3.00094507358e-11
1,2,lbq_sq,L4,15.43487897873154,,.0038792481065212
1,2,lbq_std,L5,61.08907638383571,,7.23748484797e-12
1,2,lbq_sq,L5,15.45217447866384,,.0085952964867502
1,2,lbq_std,L10,93.2753955840755,,1.19750285083e-15
1,2,lbq_sq,L10,37.12029712238057,,.0000539446277319
1,2,lbq_std,L15,97.64462519464006,,3.64065979092e-14
1,2,lbq_sq,L15,66.05082633943697,,2.23430747986e-08
