timestamp,price_ds,wind_log,consump_log_ds,north_wind_log,d_congested,north_wind_cong,netexch_dk2,netexch_ger,netexch_pl,netexch_se3
2023-06-21 20:00:00,0.19207905844582118,5.459585514144159,0.023354832408641002,7.311886164077165,1.0,7.311886164077165,-1261.0,-297.7,-600.0,3800.0
2023-06-21 21:00:00,0.2381387911743893,5.749392985908253,0.016852186664704227,7.430707082545968,1.0,7.430707082545968,-1261.0,-574.5,-600.0,3800.0
2023-06-21 22:00:00,0.14976703787594925,6.016157159698354,0.019843163236321182,7.555905093611346,1.0,7.555905093611346,-1261.0,-615.0,-600.0,3800.0
2023-06-21 23:00:00,-0.22018374589444356,6.20455776256869,0.016513676682681222,7.587817219993427,1.0,7.587817219993427,-1261.0,-615.0,-600.0,3800.0
2023-06-22 00:00:00,-0.2705033943931836,6.559615237493242,0.007869554555217206,7.349230824613334,0.0,0.0,-1261.0,-615.0,-600.0,3968.2
2023-06-22 01:00:00,-0.272714999358187,6.569481420414296,0.002910469419914463,7.221835825288449,0.0,0.0,-1300.0,-615.0,-600.0,3945.7
2023-06-22 02:00:00,-0.288563943217377,6.548219102762372,8.367874664561015e-05,7.097548850614793,0.0,0.0,-1300.0,-615.0,-600.0,3920.1
2023-06-22 03:00:00,-0.2878363567108275,6.507277712385012,-9.527775146533912e-05,6.984716320118266,0.0,0.0,-1300.0,-615.0,-600.0,3925.6
2023-06-22 04:00:00,-0.2606562481700818,6.452048954437226,-0.002095451364071188,6.904750769961838,0.0,0.0,-1300.0,-615.0,-600.0,3956.2
2023-06-22 05:00:00,-0.12387115640698365,6.385194398997726,-0.0012571795602100977,6.803505257608338,1.0,6.803505257608338,-1248.0,-615.0,-600.0,4000.0
2023-06-22 06:00:00,0.11108359697177228,6.320768294250582,0.0018663928839268706,6.655440350367647,1.0,6.655440350367647,-1248.0,-486.6,-600.0,4000.0
2023-06-22 07:00:00,0.11721533418876895,6.302618975744905,0.017832419174462544,6.576469569048224,1.0,6.576469569048224,-1248.0,-273.8,-600.0,4000.0
2023-06-22 08:00:00,0.16832592285757997,6.278521424165844,0.02136811862055321,6.583409222158765,1.0,6.583409222158765,-1248.0,-187.5,-600.0,4000.0
2023-06-22 09:00:00,0.16281053483313368,6.282266746896006,0.025711629990662566,6.675823221634848,1.0,6.675823221634848,-1261.0,-253.8,-600.0,4000.0
2023-06-22 10:00:00,0.18922149388603682,6.318968113746434,0.027240569720843766,6.874198495453294,1.0,6.874198495453294,-1261.0,-302.4,-600.0,4000.0
2023-06-22 11:00:00,0.22176371838668274,6.371611847231857,0.025550652870962587,7.1846291527173145,1.0,7.1846291527173145,-1080.1,-557.7,-600.0,4000.0
2023-06-22 12:00:00,0.2614854519724963,6.411818267709897,0.03946661035369203,7.489970898834801,1.0,7.489970898834801,-1150.1,-378.1,-600.0,3800.0
2023-06-22 13:00:00,0.2798559804946077,6.436150368369428,0.029584765528118062,7.720461694599722,1.0,7.720461694599722,-1261.0,-310.1,-600.0,3800.0
2023-06-22 14:00:00,0.3011605815736367,6.440946540632921,0.0366955836041134,7.8582541821860294,1.0,7.8582541821860294,-1261.0,-334.3,-600.0,3800.0
2023-06-22 15:00:00,0.2613619937932228,6.418364935936212,0.037011915731954836,7.9102237070973445,1.0,7.9102237070973445,-1261.0,-286.4,-600.0,3800.0
2023-06-22 16:00:00,0.23311540369689787,6.376726947898627,0.035200428881437595,7.946263643580541,1.0,7.946263643580541,-1261.0,-222.4,-600.0,3800.0
2023-06-22 17:00:00,0.1823166858494627,6.282266746896006,0.023019521599612958,8.000684784514748,1.0,8.000684784514748,-1261.0,-100.7,-600.0,3800.0
2023-06-22 18:00:00,0.11675629970944623,6.129050210060545,0.026574644249175883,8.014666370464942,1.0,8.014666370464942,-1261.0,-50.7,-600.0,3800.0
2023-06-22 19:00:00,0.10049068134022043,5.921578419643816,0.016784163671427876,8.001019961323651,1.0,8.001019961323651,-1224.0,0.0,-600.0,3800.0
2023-06-22 20:00:00,0.04890248061646396,5.777652323222656,0.021427222482810926,7.987864096085687,1.0,7.987864096085687,-1195.5,0.0,-600.0,3800.0
2023-06-22 21:00:00,0.023542244131197876,5.805134968916488,0.019105040046849986,7.991253929840199,1.0,7.991253929840199,-1261.0,-194.8,-600.0,4000.0
2023-06-22 22:00:00,0.04003880933340742,5.918893854273146,0.021053486024585233,8.013343181386672,1.0,8.013343181386672,-1261.0,-283.6,-600.0,4000.0
2023-06-22 23:00:00,0.08908431905812897,5.993961427306569,0.018071775989826122,8.036249942132116,1.0,8.036249942132116,-1261.0,-396.1,-600.0,4000.0
2023-06-23 00:00:00,0.07262573077646461,6.100318952020064,0.0045659221547218465,7.941295570906532,1.0,7.941295570906532,-1261.0,-542.3,-600.0,4000.0
2023-06-23 01:00:00,0.04349932724469596,6.089044875446846,0.0029179035032900202,7.942362237674335,1.0,7.942362237674335,-1300.0,-519.7,-600.0,4000.0
2023-06-23 02:00:00,0.046547228815883024,6.102558594613569,0.0011530423835388603,7.9391588179567965,1.0,7.9391588179567965,-1300.0,-551.8,-600.0,4000.0
2023-06-23 03:00:00,0.058352258990648664,6.091309882077698,-0.006432181530760417,7.932003152361385,1.0,7.932003152361385,-1300.0,-579.5,-600.0,4000.0
2023-06-23 04:00:00,0.03922040145172634,5.996452088619021,-0.014193456170779939,7.899153483343097,1.0,7.899153483343097,-1300.0,-586.1,-600.0,4000.0
2023-06-23 05:00:00,0.01252691328448563,5.8522024797744745,-0.01706829509459329,7.827639546366422,1.0,7.827639546366422,-1248.0,-599.0,-600.0,4000.0
