timestamp,price_ds,wind_log,consump_log_ds,d_congested,wind_cong,netexch_no3,netexch_no4,netexch_se1,netexch_se3
2025-05-20 16:00:00,-0.25456301297822037,7.747164966520335,-0.03880891763166883,1.0,7.747164966520335,-1078.3,0.0,1457.1,-3431.4
2025-05-20 17:00:00,-0.3990244630111528,7.631431664576906,-0.04387504860641833,1.0,7.631431664576906,0.0,0.0,1837.9,-4407.0
2025-05-20 18:00:00,-0.3450521090015779,7.912056888179006,-0.03732371842645854,1.0,7.912056888179006,0.0,366.4,1644.7,-5938.3
2025-05-20 19:00:00,-0.40794151592216066,7.888334500738654,-0.04426538518105794,1.0,7.888334500738654,0.0,1162.6,1325.3,-6417.6
2025-05-20 20:00:00,-0.41283672618827394,7.8628820346414905,-0.03919445602037008,1.0,7.8628820346414905,0.0,1394.7,645.0,-5934.2
2025-05-20 21:00:00,-0.40121916383989387,7.873217054862741,-0.04061412249230312,1.0,7.873217054862741,0.0,1292.9,997.9,-5984.7
2025-05-20 22:00:00,-0.3527332995146226,7.8961806086154915,-0.03712124177679499,1.0,7.8961806086154915,0.0,1433.1,1308.8,-6604.3
2025-05-20 23:00:00,-0.28314132441371376,7.902117546276448,-0.03954116016598608,1.0,7.902117546276448,0.0,752.8,2020.8,-6684.2
2025-05-21 00:00:00,-0.21184202492235427,8.034306936339489,-0.0529349762874487,1.0,8.034306936339489,-172.3,0.0,1282.7,-5536.8
2025-05-21 01:00:00,-0.1746593083839536,7.965545573129992,-0.05482581045238977,1.0,7.965545573129992,-288.5,0.0,582.4,-4642.3
2025-05-21 02:00:00,-0.17988670526170036,7.883069351305753,-0.051851514011669764,1.0,7.883069351305753,-440.5,0.0,376.0,-3879.6
2025-05-21 03:00:00,-0.17179497491427487,7.758760544157663,-0.05078644124467413,1.0,7.758760544157663,-732.6,0.0,701.9,-3613.1
2025-05-21 04:00:00,-0.1602995294726992,7.829232537543592,-0.05228405032811079,1.0,7.829232537543592,-597.3,0.0,767.2,-4069.8
2025-05-21 05:00:00,-0.1556774557713445,7.784057002639929,-0.045745921543450585,1.0,7.784057002639929,-577.0,0.0,617.0,-4851.6
2025-05-21 06:00:00,-0.1865539080621188,7.688455356549944,-0.030826037614197332,1.0,7.688455356549944,0.0,507.8,851.4,-6443.3
