timestamp,price_ds,wind_log,hydro_log_ds,consump_log_ds,oil_log,gas_log,netexch_fi,netexch_no4,netexch_se2,decoupled,wind_x_decoupled
2023-09-19 05:00:00,-0.13399800227293568,6.4425401664681985,0.027955842235003914,-0.025130887438916893,4.504498659816397,3.529297384289471,0.0,-208.3,275.8,0,0.0
2023-09-19 06:00:00,-0.16357075178604497,6.461468176353717,0.027955842235003914,-0.018901483536645003,4.506597690614255,3.529297384289471,0.0,-144.3,230.9,0,0.0
2023-09-19 07:00:00,-0.19989172759851304,6.525029657843462,0.027955842235003914,-0.015117969222512073,4.507535306161322,3.529297384289471,-280.6,-108.6,237.4,0,0.0
2023-09-19 08:00:00,-0.23024860199255937,6.452048954437226,0.027955842235003914,-0.013381376008565482,4.509242815760935,3.529297384289471,-625.0,-28.3,480.7,0,0.0
2023-09-19 09:00:00,-0.22671871372981744,6.498282149476434,0.027955842235003914,-0.011786941803415552,4.507866019513029,3.529297384289471,-677.5,-31.3,590.4,0,0.0
2023-09-19 10:00:00,-0.22510059929964488,6.4967749901858625,0.027955842235003914,-0.007202275101823474,4.501064438335084,3.529297384289471,-737.1,0.0,668.8,0,0.0
2023-09-19 11:00:00,-0.23370678036514292,6.546785410760524,0.027955842235003914,-0.0039874389812180056,4.504940927329106,3.529297384289471,-533.8,-197.0,724.3,0,0.0
2023-09-19 12:00:00,-0.2769956476904518,6.398594934535208,0.027955842235003914,0.0016473040660196503,4.507039030972064,3.529297384289471,-1260.0,-381.0,1794.1,0,0.0
2023-09-19 13:00:00,-0.26737603117194464,6.375024819828097,0.027955842235003914,-0.001834509758389835,4.504775099932935,3.529297384289471,-1181.3,-381.0,1777.1,0,0.0
2023-09-19 14:00:00,-0.2879252752767343,6.429719478039138,0.027955842235003914,0.00023017042441964009,4.511441754559972,3.529297384289471,-1090.4,-381.0,1727.3,0,0.0
2023-09-19 15:00:00,-0.23555810541032685,6.450470422144176,0.027955842235003914,0.003157134734670386,4.506321753945488,3.529297384289471,-866.8,-381.0,1488.1,0,0.0
2023-09-19 16:00:00,-0.2533998255148937,6.675823221634848,0.027955842235003914,-0.0011669081203926623,4.510452830428745,3.529297384289471,-193.3,-381.0,521.6,0,0.0
2023-09-19 17:00:00,-0.2375113868674461,6.645090969505644,0.027955842235003914,0.0013088205341302839,4.51067267587828,3.529297384289471,0.0,-247.7,237.7,0,0.0
2023-09-19 18:00:00,-0.23210405349342267,6.573680166960646,0.027955842235003914,-0.0030343718279546295,4.503392134524514,3.529297384289471,0.0,-219.7,215.0,0,0.0
2023-09-19 19:00:00,-0.22790978337711731,6.558197802812269,0.027955842235003914,-0.00746290511907155,4.500675961658223,3.529297384289471,0.0,-222.4,235.3,0,0.0
2023-09-19 20:00:00,-0.1841116970794765,6.51471269087253,0.027955842235003914,-0.007716305558366443,4.506487325083506,3.529297384289471,0.0,-275.2,199.4,0,0.0
2023-09-19 21:00:00,-0.16233648292913738,6.530877627725885,0.027955842235003914,-0.010877808596690741,4.509242815760935,3.529297384289471,0.0,-330.7,185.3,0,0.0
2023-09-19 22:00:00,-0.13555378656895734,6.634633357861686,0.027955842235003914,-0.015927770933346075,4.510386867368035,3.529297384289471,0.0,-307.0,135.6,0,0.0
2023-09-19 23:00:00,-0.13607317942134056,6.525029657843462,0.027955842235003914,-0.01245008731350783,4.510474817148767,3.529297384289471,0.0,-255.4,226.2,0,0.0
2023-09-20 00:00:00,-0.15393751172369718,6.694562058521095,0.027955842235003914,-0.014875419724289962,4.5105627591950155,3.6230067099632284,0.0,-291.7,183.4,0,0.0
2023-09-20 01:00:00,-0.15015995082891198,6.729824070489475,0.027955842235003914,-0.012253511028838204,4.511386839979589,3.6230067099632284,0.0,-324.2,145.1,0,0.0
2023-09-20 02:00:00,-0.14510690746343347,6.677083461247136,0.027955842235003914,-0.010617867289912652,4.511771178729509,3.6230067099632284,0.0,-308.7,156.8,0,0.0
2023-09-20 03:00:00,-0.15100474104160977,6.582025138892826,0.027955842235003914,-0.012910500346553277,4.510452830428745,3.6230067099632284,0.0,-278.4,214.5,0,0.0
2023-09-20 04:00:00,-0.14185539794287472,6.400257445308821,0.027955842235003914,-0.0070504421395982675,4.512978139748552,3.6230067099632284,0.0,-206.9,340.8,0,0.0
2023-09-20 05:00:00,-0.13520333744911728,6.342121418721152,0.027955842235003914,-0.007306703078772792,4.513635868634503,3.6230067099632284,0.0,-96.1,219.5,0,0.0
2023-09-20 06:00:00,-0.15312242914403473,6.461468176353717,0.027955842235003914,-0.00047997715202630076,4.513635868634503,3.6230067099632284,0.0,-38.7,186.5,0,0.0
2023-09-20 07:00:00,-0.15726586025007716,6.583409222158765,0.027955842235003914,0.003958515908951021,4.513087791276108,3.6230067099632284,-333.7,-21.5,0.0,0,0.0
2023-09-20 08:00:00,-0.17182054016882375,6.727431724850855,0.027955842235003914,0.0075784372786777965,4.51286847619622,3.6230067099632284,-528.0,-125.2,0.0,0,0.0
2023-09-20 09:00:00,-0.17804446991248124,6.804614520062624,0.027955842235003914,0.012219398375005852,4.512319977970574,3.6230067099632284,-547.8,-185.2,0.0,0,0.0
2023-09-20 10:00:00,-0.18413995766754,6.805722553416985,0.027955842235003914,0.012317854941501949,4.516699562998533,3.6230067099632284,-444.4,-166.5,0.0,0,0.0
2023-09-20 11:00:00,-0.1924418686104854,6.794586580876499,0.027955842235003914,0.01969016787866984,4.513855015496649,3.6230067099632284,0.0,-174.1,35.4,0,0.0
2023-09-20 12:00:00,-0.17923651397400775,6.7464121285733745,0.027955842235003914,0.02296266534771263,4.513964570920847,3.6230067099632284,-35.5,-237.8,213.0,0,0.0
2023-09-20 13:00:00,-0.177747477121458,6.70808408385307,0.027955842235003914,0.020465791693031754,4.5124845590298595,3.6230067099632284,-145.8,-221.9,282.4,0,0.0
2023-09-20 14:00:00,-0.19765387237244525,6.635946555686647,0.027955842235003914,0.023592933289365625,4.520570444121941,3.6230067099632284,0.0,-224.6,182.0,0,0.0
2023-09-20 15:00:00,-0.18945130841647373,6.588926477533519,0.027955842235003914,0.03532501971289648,4.51855509410351,3.6230067099632284,0.0,-145.9,59.2,0,0.0
2023-09-20 16:00:00,-0.13902233199655178,6.459904454377535,0.027955842235003914,0.022766727014531973,4.518500568773754,3.6230067099632284,-569.4,-99.7,0.0,0,0.0
2023-09-20 17:00:00,-0.0421157260724252,6.335054251498059,0.027955842235003914,0.023028448320221884,4.516032914521616,3.6230067099632284,-639.2,-187.9,-94.4,0,0.0
2023-09-20 18:00:00,-0.023351958008636764,6.2422232654551655,0.027955842235003914,0.018983353700935623,4.511771178729509,3.6230067099632284,-903.3,0.0,0.0,0,0.0
2023-09-20 19:00:00,-0.017261847688303966,6.175867270105761,0.027955842235003914,0.020202737843464824,4.504830378787129,3.6230067099632284,-837.4,0.0,0.0,0,0.0
2023-09-20 20:00:00,-0.01621637059326897,6.095824562432225,0.027955842235003914,0.01533889431809321,4.506376947370861,3.6230067099632284,-760.2,0.0,0.0,0,0.0
2023-09-20 21:00:00,-0.047612832896537505,6.07073772800249,0.027955842235003914,0.013225255850941586,4.5089125574959725,3.6230067099632284,-529.5,-119.2,0.0,0,0.0
