p,q,type,variable,value,se,pval
1,3,lbq_std,L5,47.66413410720224,,4.15918850834e-09
1,3,lbq_sq,L5,1.577510738021558,,0.9039554958569688
1,3,lbq_std,L10,58.40430431352015,,7.25410825002e-09
1,3,lbq_sq,L10,2.29280440619966,,0.9935635789456791
1,3,lbq_std,L15,82.29377306552381,,2.6525515461e-11
1,3,lbq_sq,L15,3.119393430235182,,0.9994881211374324
1,3,lbq_std,L20,89.74807657894232,,8.20395646122e-11
1,3,lbq_sq,L20,11.98128699636597,,0.916718563855046
1,3,coef,_cons,0.9253481928798686,0.6788730018390501,0.1728619497201005
1,3,coef,wind_log,-0.1496800808945662,0.0155099554891728,0.0
1,3,coef,hydro_log_ds,0.227387072532336,0.1744626903603022,0.1924530976880623
1,3,coef,consump_log_ds,0.4926314297100267,0.1231510471894979,6.32833034895e-05
1,3,coef,oil_log,-0.0734874075315996,0.2125250196321019,0.7295062664677803
1,3,coef,gas_log,0.046607457268273,0.1113671495055394,0.6755795832956464
1,3,coef,netexch_no3,-5.93334946006e-05,5.6454515999e-06,0.0
1,3,coef,netexch_no4,-5.95890968862e-05,5.74294723034e-06,0.0
1,3,coef,netexch_se1,-5.51711044309e-05,5.05741800451e-06,0.0
1,3,coef,netexch_se3,-5.11069540635e-05,5.50552690947e-06,0.0
1,3,coef,ar_L1,0.9391875488619452,0.0080087726749757,0.0
1,3,coef,ma_L1,0.2172489469825935,0.0245745619438032,0.0
1,3,coef,ma_L2,0.0777850258967024,0.0240082310825388,0.0011955838695419
1,3,coef,ma_L3,-0.0077473196754534,0.0181951900869095,0.6702612873079097
1,3,var_coef,omega,-2.158393224504935,4.060758928677729,0.5950553058933368
1,3,var_coef,arch1,0.7093524534318615,0.0956536969100272,1.2079226507900001e-13
1,3,var_coef,garch1,0.2021822627415531,0.0378935326376257,9.52633463225e-08
