timestamp,spread_se2_se1,spread_se2_se3,price_se1_raw,price_se2_raw,price_se3_raw,wind_log,consump_log_ds,post_fbmc,wind_post_fbmc
2024-12-09 11:00:00,-0.45000000000000107,-58.0,12.15,11.7,69.7,7.669028288589683,0.00793678752401572,1,7.669028288589683
2024-12-09 12:00:00,-0.8100000000000005,-62.040000000000006,10.0,9.19,71.23,7.798112628829788,0.02235671426807606,1,7.798112628829788
2024-12-09 13:00:00,-0.8300000000000001,-74.77000000000001,6.9,6.07,80.84,7.930925372483388,-0.003224640433383996,1,7.930925372483388
2024-12-09 14:00:00,-1.21,-90.42,6.2,4.99,95.41,8.049746290952191,0.020420640973534354,1,8.049746290952191
2024-12-09 15:00:00,-1.6000000000000005,-111.49,6.24,4.64,116.13,8.148445666243235,0.024370154602987526,1,8.148445666243235
2024-12-09 16:00:00,-1.62,-114.84,5.53,3.91,118.75,8.153061946801051,0.006788357041613402,1,8.153061946801051
2024-12-09 17:00:00,-1.2299999999999995,-115.5,5.1,3.87,119.37,8.215276958936633,0.014885997292878095,1,8.215276958936633
2024-12-09 18:00:00,-1.13,-112.28,5.0,3.87,116.15,8.271036865792954,0.014308746768615599,1,8.271036865792954
2024-12-09 19:00:00,-0.6899999999999995,-106.28,4.43,3.74,110.02,8.329175442077402,0.013219610309698204,1,8.329175442077402
2024-12-09 20:00:00,-0.6100000000000003,-97.4,4.16,3.55,100.95,8.36730010184162,0.0014816730196773875,1,8.36730010184162
2024-12-09 21:00:00,-0.4299999999999997,-85.08,4.42,3.99,89.07,8.389814262086407,0.02044884412101311,1,8.389814262086407
2024-12-09 22:00:00,-0.4500000000000002,-39.64,4.32,3.87,43.51,8.40357646462927,0.022942253694365533,1,8.40357646462927
2024-12-09 23:00:00,-0.3500000000000001,-35.34,3.72,3.37,38.71,8.409385238781931,0.020880268131283408,1,8.409385238781931
2024-12-10 00:00:00,0.55,-34.690000000000005,0.96,1.51,36.2,8.36450810375059,0.005219569977437111,1,8.36450810375059
2024-12-10 01:00:00,0.18999999999999997,-33.89,0.23,0.42,34.31,8.36985260351753,0.01872032715726224,1,8.36985260351753
2024-12-10 02:00:00,-0.010000000000000009,-33.12,0.19,0.18,33.3,8.370315995555478,0.009133234043821936,1,8.370315995555478
2024-12-10 03:00:00,-0.16,-33.37,0.16,0.0,33.37,8.323608442343572,0.007924178571045992,1,8.323608442343572
2024-12-10 04:00:00,-0.16,-34.56,0.17,0.01,34.57,8.318254328798846,0.005235163581575719,1,8.318254328798846
2024-12-10 05:00:00,-1.1,-40.0,1.95,0.85,40.85,8.354674261918463,0.004769049997335628,1,8.354674261918463
2024-12-10 06:00:00,-1.59,-55.2,1.59,0.0,55.2,8.314832179284556,0.0039422196544016685,1,8.314832179284556
2024-12-10 07:00:00,-2.01,-67.42,3.62,1.61,69.03,8.352554369474591,0.012772909061271598,1,8.352554369474591
2024-12-10 08:00:00,-3.6099999999999994,-85.18,4.97,1.36,86.54,8.327726166461412,0.003029812524657949,1,8.327726166461412
2024-12-10 09:00:00,-2.0500000000000003,-90.73,4.19,2.14,92.87,8.346404870435956,-0.004874492309566492,1,8.346404870435956
2024-12-10 10:00:00,-2.42,-92.15,4.13,1.71,93.86,8.350902451694811,-0.0018730683757208766,1,8.350902451694811
2024-12-10 11:00:00,-2.25,-93.11,3.9,1.65,94.76,8.351374706721296,-0.018844268002057518,1,8.351374706721296
2024-12-10 12:00:00,-2.13,-89.22,3.64,1.51,90.73,8.360305435879093,-0.02188844016528435,1,8.360305435879093
2024-12-10 13:00:00,-2.24,-94.25,3.63,1.39,95.64,8.3774712482411,-0.025099236831674254,1,8.3774712482411
2024-12-10 14:00:00,-1.8400000000000003,-94.36,3.22,1.38,95.74,8.401333305321703,-0.031287154932917005,1,8.401333305321703
2024-12-10 15:00:00,-1.44,-98.82,2.94,1.5,100.32,8.427924723658055,-0.0080480708519719,1,8.427924723658055
2024-12-10 16:00:00,-1.0999999999999999,-99.27000000000001,2.59,1.49,100.76,8.447843113281444,-0.017856820964715858,1,8.447843113281444
2024-12-10 17:00:00,-3.63,-201.89,3.28,-0.35,201.54,8.442900586834382,-0.024213299622985573,1,8.442900586834382
2024-12-10 18:00:00,-3.1599999999999997,-182.54,2.59,-0.57,181.97,8.420902531097951,-0.02796143821215935,1,8.420902531097951
2024-12-10 19:00:00,-2.56,-168.84,2.15,-0.41,168.43,8.428143374582726,-0.023354773869140644,1,8.428143374582726
2024-12-10 20:00:00,-1.87,-138.61,1.51,-0.36,138.25,8.426173793029069,-0.03045865609186471,1,8.426173793029069
2024-12-10 21:00:00,-1.5299999999999998,-55.88,1.17,-0.36,55.52,8.444837529224097,-0.016158436038741897,1,8.444837529224097
2024-12-10 22:00:00,-1.29,-42.36,1.11,-0.18,42.18,8.445052513638554,-0.026664861868057166,1,8.445052513638554
2024-12-10 23:00:00,-1.14,-36.96,1.15,0.01,36.97,8.435332164935916,-0.02695875900735878,1,8.435332164935916
2024-12-11 00:00:00,-0.060000000000000005,-36.120000000000005,0.07,0.01,36.13,8.473659189392508,-0.016098213911859283,1,8.473659189392508
2024-12-11 01:00:00,-1.14,-32.370000000000005,1.15,0.01,32.38,8.455743229100015,-0.009647316911220116,1,8.455743229100015
2024-12-11 02:00:00,-0.8,-30.88,0.89,0.09,30.97,8.473868066677865,-0.0010077930871679186,1,8.473868066677865
2024-12-11 03:00:00,-1.0899999999999999,-30.13,1.73,0.64,30.77,8.441822884391462,-0.005735304126928575,1,8.441822884391462
2024-12-11 04:00:00,-1.08,-29.970000000000002,1.82,0.74,30.71,8.421122722665503,-0.006644154179672235,1,8.421122722665503
2024-12-11 05:00:00,0.59,-33.33,0.26,0.85,34.18,8.411165786770708,-0.006853151819170122,1,8.411165786770708
2024-12-11 06:00:00,-1.53,-92.89999999999999,1.54,0.01,92.91,8.364042011922063,0.008677862250475954,1,8.364042011922063
2024-12-11 07:00:00,-2.9,-223.04,3.55,0.65,223.69,8.391403185357937,0.031415684244513464,1,8.391403185357937
2024-12-11 08:00:00,-3.1100000000000003,-364.14000000000004,4.57,1.46,365.6,8.34924780056679,0.02244175493469225,1,8.34924780056679
2024-12-11 09:00:00,-4.300000000000001,-372.8,5.95,1.65,374.45,8.328209491748732,0.014500825901650138,1,8.328209491748732
2024-12-11 10:00:00,-3.36,-345.73,5.01,1.65,347.38,8.302513718514158,0.023969545821255878,1,8.302513718514158
2024-12-11 11:00:00,-1.9500000000000002,-325.15,4.19,2.24,327.39,8.309184527686298,0.006663240583494101,1,8.309184527686298
2024-12-11 12:00:00,-1.17,-317.11,3.5,2.33,319.44,8.3030093814735,0.0011081219389099672,1,8.3030093814735
2024-12-11 13:00:00,-0.9099999999999999,-301.96,2.9,1.99,303.95,8.2960476427647,0.006168120930057697,1,8.2960476427647
2024-12-11 14:00:00,-0.3600000000000003,-366.99,2.66,2.3,369.29,8.299783171949787,0.008473856786781475,1,8.299783171949787
2024-12-11 15:00:00,-0.06999999999999984,-375.28999999999996,2.73,2.66,377.95,8.31238059678675,0.022016873605593013,1,8.31238059678675
2024-12-11 16:00:00,0.10999999999999988,-431.78,2.43,2.54,434.32,8.31996102188653,0.004872862361910535,1,8.31996102188653
2024-12-11 17:00:00,0.13000000000000034,-439.21999999999997,2.28,2.41,441.63,8.336869637284956,0.018098425437751864,1,8.336869637284956
2024-12-11 18:00:00,-0.4500000000000002,-144.3,3.02,2.57,146.87,8.333991247194975,0.020284159521156475,1,8.333991247194975
2024-12-11 19:00:00,-0.6200000000000001,-129.07,2.98,2.36,131.43,8.327967858305488,0.027683944161342566,1,8.327967858305488
2024-12-11 20:00:00,-1.6600000000000001,-84.71,3.31,1.65,86.36,8.317033476492403,0.022725454227287223,1,8.317033476492403
2024-12-11 21:00:00,-1.83,-70.52000000000001,3.79,1.96,72.48,8.311398278436641,0.03640551774854828,1,8.311398278436641
2024-12-11 22:00:00,-1.75,-64.94,3.63,1.88,66.82,8.310414994188292,0.04584569607717803,1,8.310414994188292
2024-12-11 23:00:00,-1.65,-59.45,3.38,1.73,61.18,8.313607139317558,0.03138940826579617,1,8.313607139317558
2024-12-12 00:00:00,0.050000000000000044,-54.42,1.77,1.82,56.24,8.340217320947035,0.011805720551618215,1,8.340217320947035
2024-12-12 01:00:00,0.9299999999999999,-50.39,0.56,1.49,51.88,8.326032685955079,0.020311981798570855,1,8.326032685955079
2024-12-12 02:00:00,0.9299999999999999,-48.64,0.45,1.38,50.02,8.317766166719343,0.030210547241837027,1,8.317766166719343
2024-12-12 03:00:00,0.9500000000000001,-47.42,0.35,1.3,48.72,8.299285906897275,0.030313544068008902,1,8.299285906897275
2024-12-12 04:00:00,0.9800000000000001,-49.120000000000005,0.39,1.37,50.49,8.28349412616251,0.027842123934861185,1,8.28349412616251
2024-12-12 05:00:00,0.2999999999999998,-49.92,1.81,2.11,52.03,8.292298107063221,0.03118949092197809,1,8.292298107063221
2024-12-12 06:00:00,-2.09,-75.59,3.59,1.5,77.09,8.256607344626158,0.04311604440118444,1,8.256607344626158
2024-12-12 07:00:00,-7.779999999999999,-266.70000000000005,9.43,1.65,268.35,8.12415060330663,0.06039041981671822,1,8.12415060330663
2024-12-12 08:00:00,-3.34,-236.12,7.5,4.16,240.28,8.105609402299896,0.054175072627892895,1,8.105609402299896
2024-12-12 09:00:00,-2.45,-233.58,7.45,5.0,238.58,8.117312461601975,0.05221817190484668,1,8.117312461601975
2024-12-12 10:00:00,-4.2700000000000005,-208.59,9.99,5.72,214.31,8.05579245097777,0.054991417842736645,1,8.05579245097777
2024-12-12 11:00:00,-3.45,-173.01,9.98,6.53,179.54,7.983440063006542,0.031633331703116774,1,7.983440063006542
2024-12-12 12:00:00,-2.8999999999999995,-152.95,9.86,6.96,159.91,7.893945138235959,0.04307994664105319,1,7.893945138235959
2024-12-12 13:00:00,-2.7700000000000005,-155.76999999999998,9.89,7.12,162.89,7.785720896534624,0.030638283779513387,1,7.785720896534624
2024-12-12 14:00:00,-2.9000000000000004,-173.89000000000001,11.34,8.44,182.33,7.67275789664251,0.056476409564593766,1,7.67275789664251
2024-12-12 15:00:00,-3.66,-269.33,14.23,10.57,279.9,7.538494999413465,0.05335978670155406,1,7.538494999413465
2024-12-12 16:00:00,-8.790000000000001,-665.5899999999999,14.88,6.09,671.68,7.3901814282264295,0.05387408842991537,1,7.3901814282264295
2024-12-12 17:00:00,-7.500000000000001,-699.96,15.06,7.56,707.52,7.22983877815125,0.053491999692821146,1,7.22983877815125
2024-12-12 18:00:00,-5.550000000000001,-502.90000000000003,14.73,9.18,512.08,7.011213987350367,0.03924195011798659,1,7.011213987350367
2024-12-12 19:00:00,-4.640000000000001,-408.05,16.25,11.61,419.66,6.826545223556594,0.05829435588292142,1,6.826545223556594
2024-12-12 20:00:00,-2.2200000000000006,-214.04999999999998,17.09,14.87,228.92,6.81783057145415,0.06270392620601761,1,6.81783057145415
2024-12-12 21:00:00,-2.1800000000000015,-67.10000000000001,17.87,15.69,82.79,6.812345094177479,0.05696556506348038,1,6.812345094177479
2024-12-12 22:00:00,-2.17,-60.830000000000005,17.52,15.35,76.18,6.959398512133975,0.06842949869911497,1,6.959398512133975
2024-12-12 23:00:00,-1.4399999999999995,-55.339999999999996,17.18,15.74,71.08,7.161622002939187,0.06834014771578723,1,7.161622002939187
2024-12-13 00:00:00,-0.5500000000000007,-46.06,13.5,12.95,59.01,7.53689712956617,0.06249641032378417,1,7.53689712956617
2024-12-13 01:00:00,-0.39000000000000057,-40.04,13.5,13.11,53.15,7.607878073278507,0.06432445102659656,1,7.607878073278507
2024-12-13 02:00:00,-0.2900000000000009,-35.09,13.48,13.19,48.28,7.629975707027789,0.07428564653198588,1,7.629975707027789
2024-12-13 03:00:00,-0.2900000000000009,-32.22,13.55,13.26,45.48,7.631916513071252,0.07671458774534656,1,7.631916513071252
2024-12-13 04:00:00,-0.3500000000000014,-33.67,13.96,13.61,47.28,7.614805364711073,0.06406550563145075,1,7.614805364711073
2024-12-13 05:00:00,4.49,-40.36,13.78,18.27,58.63,7.607381425639791,0.06020512802185429,1,7.607381425639791
2024-12-13 06:00:00,13.23,-78.61,13.14,26.37,104.98,7.649692623711514,0.06462706472377899,1,7.649692623711514
2024-12-13 07:00:00,16.6,-114.83000000000001,13.78,30.38,145.21,7.726212650507529,0.07752235229572335,1,7.726212650507529
2024-12-13 08:00:00,0.6499999999999986,-247.07,13.72,14.37,261.44,7.811163385025279,0.07242613137021703,1,7.811163385025279
2024-12-13 09:00:00,-8.489999999999998,-213.2,14.95,6.46,219.66,7.899524472032198,0.06071051051928311,1,7.899524472032198
2024-12-13 10:00:00,-4.869999999999999,-171.23000000000002,13.69,8.82,180.05,7.9599745280805365,0.06870004098829963,1,7.9599745280805365
2024-12-13 11:00:00,-6.43,-155.09,14.27,7.84,162.93,7.97728198675515,0.04831019252719493,1,7.97728198675515
2024-12-13 12:00:00,-3.4399999999999995,-137.3,13.54,10.1,147.4,7.974188669286011,0.05149311145603086,1,7.974188669286011
2024-12-13 13:00:00,-3.450000000000001,-135.76,13.88,10.43,146.19,7.945201132412759,0.030258576388192182,1,7.945201132412759
2024-12-13 14:00:00,-2.5999999999999996,-140.77,14.1,11.5,152.27,7.896924656268864,0.03619486774198322,1,7.896924656268864
2024-12-13 15:00:00,5.300000000000001,-149.35,13.8,19.1,168.45,7.844632644464681,0.033196050397068966,1,7.844632644464681
2024-12-13 16:00:00,-9.28,-136.09,16.27,6.99,143.08,7.763871287820222,0.03130684848241483,1,7.763871287820222
2024-12-13 17:00:00,-1.9299999999999997,-107.72,14.36,12.43,120.15,7.659642954564682,0.02678876414277287,1,7.659642954564682
2024-12-13 18:00:00,-1.3499999999999996,-102.27000000000001,14.56,13.21,115.48,7.533693709848633,0.02049349408943435,1,7.533693709848633
2024-12-13 19:00:00,1.589999999999998,-47.44,15.63,17.22,64.66,7.392647520721623,0.024577179173528307,1,7.392647520721623
2024-12-13 20:00:00,-1.7100000000000009,-43.3,19.07,17.36,60.66,7.269616749608169,0.015620572053304471,1,7.269616749608169
2024-12-13 21:00:00,-0.5599999999999987,-31.69,21.83,21.27,52.96,7.170888478512505,0.022107114179262588,1,7.170888478512505
2024-12-13 22:00:00,4.420000000000002,-14.79,20.75,25.17,39.96,7.126890808898808,0.0017035856614073808,1,7.126890808898808
2024-12-13 23:00:00,3.1900000000000013,-3.66,23.86,27.05,30.71,7.143617602704121,0.0011421713623445129,1,7.143617602704121
2024-12-14 00:00:00,2.8099999999999987,-2.700000000000003,21.75,24.56,27.26,7.188412736496954,-0.009020459938371417,1,7.188412736496954
2024-12-14 01:00:00,2.5299999999999976,-2.830000000000002,20.71,23.24,26.07,7.2991214627108,-0.011108169622792374,1,7.2991214627108
2024-12-14 02:00:00,2.120000000000001,-6.32,18.82,20.94,27.26,7.434847875211999,-0.010561876405210668,1,7.434847875211999
2024-12-14 03:00:00,2.25,-3.009999999999998,19.64,21.89,24.9,7.527255919373784,-0.014615714632609134,1,7.527255919373784
2024-12-14 04:00:00,1.6699999999999982,-2.41,16.92,18.59,21.0,7.557472901614746,-0.01899043346731588,1,7.557472901614746
2024-12-14 05:00:00,1.5500000000000007,-2.2799999999999976,16.37,17.92,20.2,7.523481312573497,-0.02112769069021425,1,7.523481312573497
2024-12-14 06:00:00,1.6700000000000017,-2.3200000000000003,16.88,18.55,20.87,7.475905969367397,-0.005390518318883153,1,7.475905969367397
2024-12-14 07:00:00,2.2799999999999976,-3.0500000000000007,19.76,22.04,25.09,7.462214939768189,0.015186362061172964,1,7.462214939768189
2024-12-14 08:00:00,1.3399999999999999,-8.870000000000001,15.16,16.5,25.37,7.488852955733459,0.01558539907750145,1,7.488852955733459
2024-12-14 09:00:00,1.0899999999999999,-10.510000000000002,14.09,15.18,25.69,7.560601162768557,0.021934597588467497,1,7.560601162768557
2024-12-14 10:00:00,0.40000000000000036,-13.709999999999999,11.0,11.4,25.11,7.679713639966372,0.030925052772306394,1,7.679713639966372
2024-12-14 11:00:00,0.20999999999999908,-13.920000000000002,10.08,10.29,24.21,7.826443135456014,0.02680955618995462,1,7.826443135456014
2024-12-14 12:00:00,-0.009999999999999787,-14.83,8.98,8.97,23.8,7.970740390007095,0.01935342161668885,1,7.970740390007095
2024-12-14 13:00:00,-0.0600000000000005,-14.67,8.68,8.62,23.29,8.085486772102845,0.019382565117764372,1,8.085486772102845
2024-12-14 14:00:00,-0.05000000000000071,-14.07,8.73,8.68,22.75,8.17413934342947,0.021695862219095474,1,8.17413934342947
2024-12-14 15:00:00,-0.10999999999999943,-14.190000000000001,8.43,8.32,22.51,8.238536930171769,0.026532873109224475,1,8.238536930171769
2024-12-14 16:00:00,-0.16999999999999993,-21.86,7.89,7.72,29.58,8.299783171949787,0.010496163399897007,1,8.299783171949787
2024-12-14 17:00:00,-0.16000000000000014,-19.17,7.88,7.72,26.89,8.36287583103188,0.016503672043955753,1,8.36287583103188
2024-12-14 18:00:00,-0.13999999999999968,-8.779999999999998,8.08,7.94,16.72,8.410943391573527,0.011147809178472912,1,8.410943391573527
2024-12-14 19:00:00,-0.3200000000000003,-0.05999999999999961,6.86,6.54,6.6,8.436200032206706,0.011673691104041595,1,8.436200032206706
2024-12-14 20:00:00,-0.41999999999999993,0.3799999999999999,6.39,5.97,5.59,8.44009614103127,0.0302749230030388,1,8.44009614103127
2024-12-14 21:00:00,-0.45999999999999996,0.41000000000000014,6.11,5.65,5.24,8.425735580927402,0.02065500167703238,1,8.425735580927402
2024-12-14 22:00:00,-0.4800000000000004,0.5499999999999998,5.82,5.34,4.79,8.390268497842571,0.009459918845607262,1,8.390268497842571
2024-12-14 23:00:00,-0.54,1.7700000000000005,4.73,4.19,2.42,8.337109129562474,0.006304852833840968,1,8.337109129562474
2024-12-15 00:00:00,-0.34999999999999964,1.17,5.55,5.2,4.03,8.231376045573969,-0.004677044989128021,1,8.231376045573969
2024-12-15 01:00:00,-0.16999999999999993,0.5300000000000002,6.47,6.3,5.77,8.137103389639302,0.004328033885888871,1,8.137103389639302
2024-12-15 02:00:00,-0.1299999999999999,0.41999999999999993,6.68,6.55,6.13,7.999007213243955,0.00897782389860513,1,7.999007213243955
2024-12-15 03:00:00,0.0,0.0,8.28,8.28,8.28,7.795234929002173,0.020282800396820733,1,7.795234929002173
2024-12-15 04:00:00,0.019999999999999574,-0.049999999999998934,8.8,8.82,8.87,7.500529485395295,0.020152103892705497,1,7.500529485395295
2024-12-15 05:00:00,0.5700000000000003,-1.2899999999999991,11.75,12.32,13.61,7.089243155027514,0.024705559599662585,1,7.089243155027514
2024-12-15 06:00:00,2.16,-2.8000000000000007,18.84,21.0,23.8,6.637258031284457,0.045706652538254566,1,6.637258031284457
2024-12-15 07:00:00,1.0199999999999996,-2.3200000000000003,25.02,26.04,28.36,6.302618975744905,0.07513595535090367,1,6.302618975744905
2024-12-15 08:00:00,-0.45000000000000284,-1.7900000000000027,31.76,31.31,33.1,6.354370040797351,0.07871089406398468,1,6.354370040797351
2024-12-15 09:00:00,-0.9699999999999989,-1.0899999999999963,36.74,35.77,36.86,6.794586580876499,0.06598247526515522,1,6.794586580876499
2024-12-15 10:00:00,-2.080000000000002,-20.189999999999998,25.62,23.54,43.73,7.29505641646263,0.06981415011567815,1,7.29505641646263
2024-12-15 11:00:00,-3.5599999999999987,-36.519999999999996,15.36,11.8,48.32,7.711101251840158,0.05280886056180467,1,7.711101251840158
2024-12-15 12:00:00,-4.8500000000000005,-43.57,12.55,7.7,51.27,8.027150106832774,0.046195496504649824,1,8.027150106832774
2024-12-15 13:00:00,-4.6000000000000005,-42.58,10.88,6.28,48.86,8.250620082174692,0.0647755614903529,1,8.250620082174692
2024-12-15 14:00:00,-4.680000000000001,-41.57,10.06,5.38,46.95,8.383890344101816,0.060034193238267974,1,8.383890344101816
2024-12-15 15:00:00,-4.239999999999999,-39.34,9.29,5.05,44.39,8.456806041401142,0.08394661559923122,1,8.456806041401142
2024-12-15 16:00:00,-0.25,-29.169999999999998,5.7,5.45,34.62,8.499232866039245,0.061768306679085505,1,8.499232866039245
2024-12-15 17:00:00,-0.1200000000000001,-25.520000000000003,6.11,5.99,31.51,8.517193191416238,0.03917364851460192,1,8.517193191416238
2024-12-15 18:00:00,0.0,-18.56,7.43,7.43,25.99,8.490849216076635,0.027013529567589067,1,8.490849216076635
2024-12-15 19:00:00,-0.08000000000000007,0.019999999999999574,6.51,6.43,6.41,8.424858580213442,0.03449279815232309,1,8.424858580213442
2024-12-15 20:00:00,-0.1200000000000001,0.05999999999999961,5.91,5.79,5.73,8.325063693631197,0.025214352540203322,1,8.325063693631197
2024-12-15 21:00:00,-0.09999999999999964,0.10000000000000053,5.88,5.78,5.68,8.209852481301272,0.021895184804631818,1,8.209852481301272
