spec_num,spec_id,spec_label,variable,coef,se,pval,stars,obs,ll,aic,bic
4,no_se1,Drop SE1,het_netexch_no4,-6.92057006420e-06,.00027665446,.98004282,,8736,9298.3057,-18552.611,-18396.957
4,no_se1,Drop SE1,het_netexch_se3,4.24713916220e-07,.000084883279,.9960078,,8736,9298.3057,-18552.611,-18396.957
5,no_se3,Drop SE3,_cons,.548502494322898,.77098346,.47681642,,8736,9252.1748,-18460.35,-18304.695
5,no_se3,Drop SE3,wind_log,-.0740804954463068,.013266933,2.3525875e-08,***,8736,9252.1748,-18460.35,-18304.695
5,no_se3,Drop SE3,hydro_log_ds,.2523786950743425,.18921188,.18225572,,8736,9252.1748,-18460.35,-18304.695
5,no_se3,Drop SE3,consump_log_ds,.4941820688652813,.13147743,.00017080977,***,8736,9252.1748,-18460.35,-18304.695
5,no_se3,Drop SE3,oil_log,-.0840449183031314,.23673166,.72257322,,8736,9252.1748,-18460.35,-18304.695
5,no_se3,Drop SE3,gas_log,.0675023304806929,.12187386,.57966751,,8736,9252.1748,-18460.35,-18304.695
5,no_se3,Drop SE3,netexch_no3,-.0000119193441436,3.0210172e-06,.000079642326,***,8736,9252.1748,-18460.35,-18304.695
5,no_se3,Drop SE3,netexch_no4,-.0000154852134092,4.7619365e-06,.0011464712,***,8736,9252.1748,-18460.35,-18304.695
5,no_se3,Drop SE3,netexch_se1,-.0000127463377521,4.5707843e-06,.0052927523,***,8736,9252.1748,-18460.35,-18304.695
5,no_se3,Drop SE3,ar_L1,.9509609042753288,.0075129019,0,***,8736,9252.1748,-18460.35,-18304.695
5,no_se3,Drop SE3,ma_L1,.1796719160704701,.017972646,0,***,8736,9252.1748,-18460.35,-18304.695
5,no_se3,Drop SE3,omega,-1.344738427187594,3.5435772,.70432693,,8736,9252.1748,-18460.35,-18304.695
5,no_se3,Drop SE3,alpha,.6489576980239036,.092485115,2.2686297e-12,***,8736,9252.1748,-18460.35,-18304.695
5,no_se3,Drop SE3,delta,.2352485201143821,.044185884,1.0147360e-07,***,8736,9252.1748,-18460.35,-18304.695
5,no_se3,Drop SE3,het_wind_log,-.7839222131418528,.062268078,0,***,8736,9252.1748,-18460.35,-18304.695
5,no_se3,Drop SE3,het_hydro_log_ds,-1.856399109931479,1.0362476,.073219031,*,8736,9252.1748,-18460.35,-18304.695
5,no_se3,Drop SE3,het_consump_log_ds,5.134422898387976,1.1338825,5.9494191e-06,***,8736,9252.1748,-18460.35,-18304.695
5,no_se3,Drop SE3,het_oil_log,.7107402887316592,1.2306799,.56358927,,8736,9252.1748,-18460.35,-18304.695
5,no_se3,Drop SE3,het_gas_log,-.4507155254472687,.59960586,.45223972,,8736,9252.1748,-18460.35,-18304.695
5,no_se3,Drop SE3,het_netexch_no3,.0003360443023018,.00013264021,.011292894,**,8736,9252.1748,-18460.35,-18304.695
5,no_se3,Drop SE3,het_netexch_no4,-.0000192059847027,.0002665807,.94256556,,8736,9252.1748,-18460.35,-18304.695
5,no_se3,Drop SE3,het_netexch_se1,-.0001193893817401,.00011973727,.31871861,,8736,9252.1748,-18460.35,-18304.695
