zone,start,end,variable,adf_stat,adf_pval,adf_lags,adf_stationary,dfgls_stat,dfgls_pval,dfgls_stationary
SE1,2023-07-01,2024-06-30,price_ds,-8.5905,0.0,27,True,-8.0571,0.0,True
SE1,2023-07-01,2024-06-30,wind_log,-9.0361,0.0,37,True,-8.4718,0.0,True
SE1,2023-07-01,2024-06-30,hydro_log_ds,-4.5354,0.0002,0,True,-3.5877,0.0004,True
SE1,2023-07-01,2024-06-30,consump_log_ds,-7.1626,0.0,37,True,-6.739,0.0,True
SE1,2023-07-01,2024-06-30,oil_log,-2.595,0.094,1,False,-0.6986,0.4267,False
SE1,2023-07-01,2024-06-30,gas_log,-1.7634,0.3988,24,False,-1.5045,0.1287,False
SE1,2023-07-01,2024-06-30,netexch_fi,-8.515,0.0,29,True,-7.6068,0.0,True
SE1,2023-07-01,2024-06-30,netexch_no4,-8.23,0.0,30,True,-5.5589,0.0,True
SE1,2023-07-01,2024-06-30,netexch_se2,-7.7789,0.0,37,True,-7.707,0.0,True
SE1,2023-08-01,2024-07-31,price_ds,-8.7759,0.0,27,True,-7.505,0.0,True
SE1,2023-08-01,2024-07-31,wind_log,-9.2693,0.0,37,True,-7.2324,0.0,True
SE1,2023-08-01,2024-07-31,hydro_log_ds,-4.629,0.0001,0,True,-4.2284,0.0,True
SE1,2023-08-01,2024-07-31,consump_log_ds,-6.9433,0.0,24,True,-4.9857,0.0,True
SE1,2023-08-01,2024-07-31,oil_log,-2.1919,0.2092,1,False,-2.1471,0.0318,True
SE1,2023-08-01,2024-07-31,gas_log,-1.8672,0.3477,24,False,-1.0054,0.2908,False
SE1,2023-08-01,2024-07-31,netexch_fi,-6.995,0.0,37,True,-4.3294,0.0,True
SE1,2023-08-01,2024-07-31,netexch_no4,-7.892,0.0,31,True,-4.1423,0.0,True
SE1,2023-08-01,2024-07-31,netexch_se2,-7.6059,0.0,37,True,-7.2281,0.0,True
SE1,2023-09-01,2024-08-31,price_ds,-8.7756,0.0,27,True,-5.5071,0.0,True
SE1,2023-09-01,2024-08-31,wind_log,-9.5023,0.0,37,True,-4.9329,0.0,True
SE1,2023-09-01,2024-08-31,hydro_log_ds,-4.674,0.0001,0,True,-4.201,0.0,True
SE1,2023-09-01,2024-08-31,consump_log_ds,-7.2578,0.0,25,True,-7.2414,0.0,True
SE1,2023-09-01,2024-08-31,oil_log,-1.9418,0.3127,1,False,-1.5811,0.1112,False
SE1,2023-09-01,2024-08-31,gas_log,-1.2758,0.6402,24,False,-1.1406,0.2387,False
SE1,2023-09-01,2024-08-31,netexch_fi,-7.0746,0.0,37,True,-5.7333,0.0,True
SE1,2023-09-01,2024-08-31,netexch_no4,-7.5891,0.0,31,True,-6.4167,0.0,True
SE1,2023-09-01,2024-08-31,netexch_se2,-7.9293,0.0,32,True,-5.5891,0.0,True
SE1,2023-10-01,2024-09-30,price_ds,-8.6353,0.0,26,True,-6.8032,0.0,True
SE1,2023-10-01,2024-09-30,wind_log,-9.2434,0.0,37,True,-6.4239,0.0,True
SE1,2023-10-01,2024-09-30,hydro_log_ds,-4.6603,0.0001,0,True,-4.6604,0.0,True
SE1,2023-10-01,2024-09-30,consump_log_ds,-7.1474,0.0,26,True,-2.3742,0.0177,True
SE1,2023-10-01,2024-09-30,oil_log,-2.4899,0.118,30,False,0.0851,0.7222,False
SE1,2023-10-01,2024-09-30,gas_log,-1.3735,0.5949,24,False,-1.1067,0.2512,False
SE1,2023-10-01,2024-09-30,netexch_fi,-7.2138,0.0,37,True,-7.1795,0.0,True
SE1,2023-10-01,2024-09-30,netexch_no4,-7.9436,0.0,26,True,-6.4921,0.0,True
SE1,2023-10-01,2024-09-30,netexch_se2,-7.3889,0.0,37,True,-3.4557,0.0006,True
SE1,2023-11-01,2024-10-31,price_ds,-8.825,0.0,25,True,-3.3132,0.001,True
SE1,2023-11-01,2024-10-31,wind_log,-9.0714,0.0,37,True,-6.0268,0.0,True
SE1,2023-11-01,2024-10-31,hydro_log_ds,-4.6754,0.0001,0,True,-4.3618,0.0,True
SE1,2023-11-01,2024-10-31,consump_log_ds,-6.8108,0.0,34,True,-6.8122,0.0,True
SE1,2023-11-01,2024-10-31,oil_log,-2.1937,0.2086,1,False,-0.7494,0.4028,False
SE1,2023-11-01,2024-10-31,gas_log,-1.677,0.443,0,False,-0.5871,0.48,False
SE1,2023-11-01,2024-10-31,netexch_fi,-7.2655,0.0,37,True,-2.7944,0.0053,True
SE1,2023-11-01,2024-10-31,netexch_no4,-7.3084,0.0,30,True,-3.6783,0.0003,True
SE1,2023-11-01,2024-10-31,netexch_se2,-7.9693,0.0,32,True,-6.7759,0.0,True
SE1,2023-12-01,2024-11-30,price_ds,-8.4423,0.0,36,True,-4.8121,0.0,True
SE1,2023-12-01,2024-11-30,wind_log,-8.8617,0.0,37,True,-6.0072,0.0,True
SE1,2023-12-01,2024-11-30,hydro_log_ds,-4.6784,0.0001,0,True,-3.4534,0.0006,True
SE1,2023-12-01,2024-11-30,consump_log_ds,-6.927,0.0,37,True,-4.2235,0.0,True
SE1,2023-12-01,2024-11-30,oil_log,-1.9124,0.3262,4,False,-1.6274,0.1015,False
SE1,2023-12-01,2024-11-30,gas_log,-0.7649,0.8292,0,False,-0.7358,0.4092,False
SE1,2023-12-01,2024-11-30,netexch_fi,-7.7317,0.0,33,True,-7.0223,0.0,True
SE1,2023-12-01,2024-11-30,netexch_no4,-7.5952,0.0,31,True,-4.5131,0.0,True
SE1,2023-12-01,2024-11-30,netexch_se2,-7.8595,0.0,32,True,-5.9979,0.0,True
SE1,2024-01-01,2024-12-31,price_ds,-9.7166,0.0,25,True,-9.3401,0.0,True
SE1,2024-01-01,2024-12-31,wind_log,-8.6587,0.0,37,True,-3.3145,0.001,True
SE1,2024-01-01,2024-12-31,hydro_log_ds,-4.6602,0.0001,0,True,-3.9454,0.0001,True
SE1,2024-01-01,2024-12-31,consump_log_ds,-7.2399,0.0,26,True,-7.2107,0.0,True
SE1,2024-01-01,2024-12-31,oil_log,-1.8261,0.3676,17,False,-1.5233,0.1242,False
SE1,2024-01-01,2024-12-31,gas_log,-0.4317,0.9047,0,False,0.2193,0.7639,False
SE1,2024-01-01,2024-12-31,netexch_fi,-8.0476,0.0,33,True,-5.0913,0.0,True
SE1,2024-01-01,2024-12-31,netexch_no4,-7.1975,0.0,31,True,-3.1924,0.0015,True
SE1,2024-01-01,2024-12-31,netexch_se2,-8.0483,0.0,32,True,-5.2391,0.0,True
SE1,2024-02-01,2025-01-31,price_ds,-11.1832,0.0,25,True,-3.6321,0.0003,True
SE1,2024-02-01,2025-01-31,wind_log,-8.8426,0.0,37,True,-5.3332,0.0,True
SE1,2024-02-01,2025-01-31,hydro_log_ds,-4.6561,0.0001,0,True,-3.1577,0.0017,True
SE1,2024-02-01,2025-01-31,consump_log_ds,-7.1058,0.0,28,True,-3.8145,0.0002,True
SE1,2024-02-01,2025-01-31,oil_log,-1.8611,0.3506,4,False,-1.621,0.1028,False
SE1,2024-02-01,2025-01-31,gas_log,-0.2423,0.9333,0,False,0.6958,0.8776,False
SE1,2024-02-01,2025-01-31,netexch_fi,-8.6485,0.0,33,True,-4.7992,0.0,True
SE1,2024-02-01,2025-01-31,netexch_no4,-8.4187,0.0,30,True,-6.7774,0.0,True
SE1,2024-02-01,2025-01-31,netexch_se2,-9.0727,0.0,32,True,-8.8335,0.0,True
SE1,2024-03-01,2025-02-28,price_ds,-11.517,0.0,25,True,-3.8004,0.0002,True
SE1,2024-03-01,2025-02-28,wind_log,-8.5087,0.0,37,True,-4.8916,0.0,True
SE1,2024-03-01,2025-02-28,hydro_log_ds,-4.6063,0.0001,0,True,-2.1569,0.031,True
SE1,2024-03-01,2025-02-28,consump_log_ds,-7.6864,0.0,26,True,-4.6126,0.0,True
SE1,2024-03-01,2025-02-28,oil_log,-1.6245,0.4704,4,False,-1.1663,0.2295,False
SE1,2024-03-01,2025-02-28,gas_log,-1.722,0.4198,0,False,0.5175,0.8413,False
SE1,2024-03-01,2025-02-28,netexch_fi,-7.9865,0.0,37,True,-2.3995,0.0165,True
SE1,2024-03-01,2025-02-28,netexch_no4,-8.7102,0.0,30,True,-6.0606,0.0,True
SE1,2024-03-01,2025-02-28,netexch_se2,-9.0566,0.0,32,True,-3.486,0.0005,True
SE1,2024-04-01,2025-03-31,price_ds,-11.2569,0.0,25,True,-7.968,0.0,True
SE1,2024-04-01,2025-03-31,wind_log,-8.5009,0.0,37,True,-8.472,0.0,True
SE1,2024-04-01,2025-03-31,hydro_log_ds,-4.4237,0.0003,0,True,-2.3718,0.0178,True
SE1,2024-04-01,2025-03-31,consump_log_ds,-7.2495,0.0,28,True,-6.0684,0.0,True
SE1,2024-04-01,2025-03-31,oil_log,-1.9976,0.2876,4,False,-0.4191,0.5335,False
SE1,2024-04-01,2025-03-31,gas_log,-2.1971,0.2073,0,False,0.005,0.6953,False
SE1,2024-04-01,2025-03-31,netexch_fi,-8.158,0.0,37,True,-4.1124,0.0001,True
SE1,2024-04-01,2025-03-31,netexch_no4,-9.3319,0.0,29,True,-7.3161,0.0,True
SE1,2024-04-01,2025-03-31,netexch_se2,-8.9827,0.0,32,True,-5.9516,0.0,True
SE1,2024-05-01,2025-04-30,price_ds,-11.5065,0.0,25,True,-4.4532,0.0,True
SE1,2024-05-01,2025-04-30,wind_log,-8.7254,0.0,37,True,-3.8455,0.0001,True
SE1,2024-05-01,2025-04-30,hydro_log_ds,-5.208,0.0,0,True,-1.1026,0.2528,False
SE1,2024-05-01,2025-04-30,consump_log_ds,-7.2878,0.0,28,True,-5.8807,0.0,True
SE1,2024-05-01,2025-04-30,oil_log,-1.5385,0.5144,25,False,0.1555,0.7446,False
SE1,2024-05-01,2025-04-30,gas_log,-1.7178,0.4219,0,False,-0.5956,0.4759,False
SE1,2024-05-01,2025-04-30,netexch_fi,-8.2191,0.0,37,True,-4.9512,0.0,True
SE1,2024-05-01,2025-04-30,netexch_no4,-9.624,0.0,29,True,-3.3133,0.001,True
SE1,2024-05-01,2025-04-30,netexch_se2,-9.1095,0.0,32,True,-5.6358,0.0,True
SE1,2024-06-01,2025-05-31,price_ds,-10.9069,0.0,27,True,-10.8281,0.0,True
SE1,2024-06-01,2025-05-31,wind_log,-8.4922,0.0,37,True,-7.5357,0.0,True
SE1,2024-06-01,2025-05-31,hydro_log_ds,-5.4135,0.0,0,True,-0.5626,0.4919,False
SE1,2024-06-01,2025-05-31,consump_log_ds,-7.2704,0.0,26,True,-6.8843,0.0,True
SE1,2024-06-01,2025-05-31,oil_log,-1.298,0.6301,25,False,-0.426,0.5307,False
SE1,2024-06-01,2025-05-31,gas_log,-1.482,0.5424,0,False,-1.0119,0.2881,False
SE1,2024-06-01,2025-05-31,netexch_fi,-8.1176,0.0,37,True,-6.3931,0.0,True
SE1,2024-06-01,2025-05-31,netexch_no4,-9.8629,0.0,29,True,-6.4631,0.0,True
SE1,2024-06-01,2025-05-31,netexch_se2,-8.9128,0.0,32,True,-8.594,0.0,True
SE1,2024-07-01,2025-06-30,price_ds,-10.7328,0.0,27,True,-6.9265,0.0,True
SE1,2024-07-01,2025-06-30,wind_log,-8.5817,0.0,37,True,-5.4476,0.0,True
SE1,2024-07-01,2025-06-30,hydro_log_ds,-4.5509,0.0002,24,True,-2.9615,0.0032,True
SE1,2024-07-01,2025-06-30,consump_log_ds,-7.1441,0.0,28,True,-7.0292,0.0,True
SE1,2024-07-01,2025-06-30,oil_log,-2.4163,0.1372,35,False,-0.5176,0.5137,False
SE1,2024-07-01,2025-06-30,gas_log,-1.524,0.5216,0,False,-1.0042,0.2913,False
SE1,2024-07-01,2025-06-30,netexch_fi,-8.9182,0.0,32,True,-4.751,0.0,True
SE1,2024-07-01,2025-06-30,netexch_no4,-9.7182,0.0,29,True,-5.9963,0.0,True
SE1,2024-07-01,2025-06-30,netexch_se2,-8.7177,0.0,32,True,-8.7143,0.0,True
SE1,2024-08-01,2025-07-31,price_ds,-10.3633,0.0,27,True,-9.3409,0.0,True
SE1,2024-08-01,2025-07-31,wind_log,-8.064,0.0,37,True,-7.4472,0.0,True
SE1,2024-08-01,2025-07-31,hydro_log_ds,-4.9335,0.0,24,True,-2.7826,0.0055,True
SE1,2024-08-01,2025-07-31,consump_log_ds,-7.4205,0.0,26,True,-7.245,0.0,True
SE1,2024-08-01,2025-07-31,oil_log,-2.8255,0.0547,35,False,-1.4289,0.1478,False
SE1,2024-08-01,2025-07-31,gas_log,-1.6243,0.4705,0,False,-1.1849,0.2229,False
SE1,2024-08-01,2025-07-31,netexch_fi,-9.3821,0.0,32,True,-5.6914,0.0,True
SE1,2024-08-01,2025-07-31,netexch_no4,-10.1096,0.0,28,True,-6.4261,0.0,True
SE1,2024-08-01,2025-07-31,netexch_se2,-8.9531,0.0,32,True,-3.8337,0.0002,True
SE1,2024-09-01,2025-08-31,price_ds,-10.3227,0.0,24,True,-9.5262,0.0,True
SE1,2024-09-01,2025-08-31,wind_log,-7.8935,0.0,37,True,-4.975,0.0,True
SE1,2024-09-01,2025-08-31,hydro_log_ds,-5.3374,0.0,24,True,-3.5996,0.0004,True
SE1,2024-09-01,2025-08-31,consump_log_ds,-7.1529,0.0,26,True,-5.2564,0.0,True
SE1,2024-09-01,2025-08-31,oil_log,-2.4768,0.1212,14,False,-1.9118,0.0555,False
SE1,2024-09-01,2025-08-31,gas_log,-1.1502,0.6946,0,False,-1.2093,0.2145,False
SE1,2024-09-01,2025-08-31,netexch_fi,-8.9896,0.0,32,True,-4.2226,0.0,True
SE1,2024-09-01,2025-08-31,netexch_no4,-9.914,0.0,29,True,-9.7212,0.0,True
SE1,2024-09-01,2025-08-31,netexch_se2,-9.522,0.0,32,True,-8.0432,0.0,True
SE1,2024-10-01,2025-09-30,price_ds,-10.4911,0.0,24,True,-8.8923,0.0,True
SE1,2024-10-01,2025-09-30,wind_log,-7.9713,0.0,37,True,-4.7285,0.0,True
SE1,2024-10-01,2025-09-30,hydro_log_ds,-5.7734,0.0,24,True,-3.5649,0.0004,True
SE1,2024-10-01,2025-09-30,consump_log_ds,-7.0191,0.0,37,True,-4.9024,0.0,True
SE1,2024-10-01,2025-09-30,oil_log,-2.4513,0.1278,35,False,-2.4238,0.0155,True
SE1,2024-10-01,2025-09-30,gas_log,-1.095,0.7171,0,False,-1.1288,0.243,False
SE1,2024-10-01,2025-09-30,netexch_fi,-9.0775,0.0,32,True,-6.6792,0.0,True
SE1,2024-10-01,2025-09-30,netexch_no4,-10.6074,0.0,26,True,-9.6394,0.0,True
SE1,2024-10-01,2025-09-30,netexch_se2,-9.4955,0.0,32,True,-8.371,0.0,True
SE1,2024-11-01,2025-10-31,price_ds,-10.8974,0.0,25,True,-7.2366,0.0,True
SE1,2024-11-01,2025-10-31,wind_log,-8.009,0.0,37,True,-4.0853,0.0001,True
SE1,2024-11-01,2025-10-31,hydro_log_ds,-5.5373,0.0,24,True,-5.4184,0.0,True
SE1,2024-11-01,2025-10-31,consump_log_ds,-7.2424,0.0,29,True,-5.8759,0.0,True
SE1,2024-11-01,2025-10-31,oil_log,-2.2168,0.2002,35,False,-1.7564,0.0779,False
SE1,2024-11-01,2025-10-31,gas_log,-0.9888,0.7573,0,False,-0.8435,0.3599,False
SE1,2024-11-01,2025-10-31,netexch_fi,-8.8822,0.0,33,True,-6.1091,0.0,True
SE1,2024-11-01,2025-10-31,netexch_no4,-8.6064,0.0,36,True,-6.5712,0.0,True
SE1,2024-11-01,2025-10-31,netexch_se2,-9.394,0.0,33,True,-2.2215,0.0264,True
SE1,2024-12-01,2025-11-30,price_ds,-9.9473,0.0,25,True,-9.6172,0.0,True
SE1,2024-12-01,2025-11-30,wind_log,-8.2508,0.0,37,True,-3.4601,0.0006,True
SE1,2024-12-01,2025-11-30,hydro_log_ds,-5.6883,0.0,24,True,-4.8999,0.0,True
SE1,2024-12-01,2025-11-30,consump_log_ds,-7.0697,0.0,29,True,-3.2023,0.0015,True
SE1,2024-12-01,2025-11-30,oil_log,-1.9206,0.3224,35,False,-1.4807,0.1345,False
SE1,2024-12-01,2025-11-30,gas_log,-1.2253,0.6626,0,False,0.3763,0.8073,False
SE1,2024-12-01,2025-11-30,netexch_fi,-8.358,0.0,33,True,-6.6926,0.0,True
SE1,2024-12-01,2025-11-30,netexch_no4,-8.1837,0.0,36,True,-6.4633,0.0,True
SE1,2024-12-01,2025-11-30,netexch_se2,-8.8434,0.0,33,True,-2.27,0.0233,True
SE1,2025-01-01,2025-12-31,price_ds,-10.3631,0.0,26,True,-10.3351,0.0,True
SE1,2025-01-01,2025-12-31,wind_log,-8.4549,0.0,37,True,-5.5372,0.0,True
SE1,2025-01-01,2025-12-31,hydro_log_ds,-5.608,0.0,24,True,-3.5907,0.0004,True
SE1,2025-01-01,2025-12-31,consump_log_ds,-7.1039,0.0,25,True,-6.8653,0.0,True
SE1,2025-01-01,2025-12-31,oil_log,-2.0822,0.2517,37,False,-0.838,0.3624,False
SE1,2025-01-01,2025-12-31,gas_log,-1.5019,0.5325,0,False,0.5924,0.8575,False
SE1,2025-01-01,2025-12-31,netexch_fi,-7.9587,0.0,33,True,-7.9189,0.0,True
SE1,2025-01-01,2025-12-31,netexch_no4,-7.5206,0.0,36,True,-4.9542,0.0,True
SE1,2025-01-01,2025-12-31,netexch_se2,-8.771,0.0,33,True,-8.3707,0.0,True
SE2,2015-01-01,2015-12-31,price_ds,-7.7615,0.0,32,True,-5.8499,0.0,True
SE2,2015-01-01,2015-12-31,wind_log,-9.4215,0.0,30,True,-6.7277,0.0,True
SE2,2015-01-01,2015-12-31,hydro_log_ds,-5.637,0.0,0,True,-3.9282,0.0001,True
SE2,2015-01-01,2015-12-31,consump_log_ds,-9.7686,0.0,26,True,-3.0311,0.0025,True
SE2,2015-01-01,2015-12-31,oil_log,-1.0008,0.753,3,False,-0.2068,0.6181,False
SE2,2015-01-01,2015-12-31,gas_log,0.8876,0.9929,0,False,1.3868,0.9612,False
SE2,2015-01-01,2015-12-31,netexch_no3,-8.2188,0.0,34,True,-4.7606,0.0,True
SE2,2015-01-01,2015-12-31,netexch_no4,-8.7575,0.0,31,True,-4.0326,0.0001,True
SE2,2015-01-01,2015-12-31,netexch_se1,-7.7844,0.0,33,True,-3.4081,0.0007,True
SE2,2015-01-01,2015-12-31,netexch_se3,-9.0964,0.0,33,True,-2.3767,0.0176,True
SE2,2015-02-01,2016-01-31,price_ds,-7.8742,0.0,26,True,-7.1959,0.0,True
SE2,2015-02-01,2016-01-31,wind_log,-9.6706,0.0,29,True,-5.932,0.0,True
SE2,2015-02-01,2016-01-31,hydro_log_ds,-5.4211,0.0,0,True,-3.0283,0.0026,True
SE2,2015-02-01,2016-01-31,consump_log_ds,-9.3833,0.0,26,True,-9.3071,0.0,True
SE2,2015-02-01,2016-01-31,oil_log,-0.4231,0.9062,31,False,-0.3502,0.5615,False
SE2,2015-02-01,2016-01-31,gas_log,1.2664,0.9964,0,False,1.9729,0.9873,False
SE2,2015-02-01,2016-01-31,netexch_no3,-7.9286,0.0,33,True,-4.9169,0.0,True
SE2,2015-02-01,2016-01-31,netexch_no4,-7.798,0.0,33,True,-3.6678,0.0003,True
SE2,2015-02-01,2016-01-31,netexch_se1,-7.4123,0.0,32,True,-4.2063,0.0,True
SE2,2015-02-01,2016-01-31,netexch_se3,-8.7671,0.0,33,True,-3.7398,0.0002,True
SE2,2015-03-01,2016-02-29,price_ds,-7.8625,0.0,26,True,-7.8461,0.0,True
SE2,2015-03-01,2016-02-29,wind_log,-10.1911,0.0,29,True,-5.796,0.0,True
SE2,2015-03-01,2016-02-29,hydro_log_ds,-5.1837,0.0,0,True,-1.4332,0.1467,False
SE2,2015-03-01,2016-02-29,consump_log_ds,-9.4937,0.0,26,True,-5.4678,0.0,True
SE2,2015-03-01,2016-02-29,oil_log,-0.5679,0.8781,30,False,-0.1628,0.6348,False
SE2,2015-03-01,2016-02-29,gas_log,1.0608,0.9949,0,False,2.9012,0.9982,False
SE2,2015-03-01,2016-02-29,netexch_no3,-8.4761,0.0,33,True,-4.0,0.0001,True
SE2,2015-03-01,2016-02-29,netexch_no4,-8.3018,0.0,33,True,-2.2566,0.0241,True
SE2,2015-03-01,2016-02-29,netexch_se1,-7.3368,0.0,33,True,-2.8855,0.004,True
SE2,2015-03-01,2016-02-29,netexch_se3,-8.7684,0.0,33,True,-2.763,0.0059,True
SE2,2015-04-01,2016-03-31,price_ds,-7.8717,0.0,26,True,-7.8665,0.0,True
SE2,2015-04-01,2016-03-31,wind_log,-9.8095,0.0,29,True,-9.0896,0.0,True
SE2,2015-04-01,2016-03-31,hydro_log_ds,-5.315,0.0,0,True,-5.0829,0.0,True
SE2,2015-04-01,2016-03-31,consump_log_ds,-9.0294,0.0,26,True,-8.2647,0.0,True
SE2,2015-04-01,2016-03-31,oil_log,-0.9563,0.7689,30,False,-0.689,0.4312,False
SE2,2015-04-01,2016-03-31,gas_log,0.495,0.9847,0,False,2.6061,0.9966,False
SE2,2015-04-01,2016-03-31,netexch_no3,-8.6913,0.0,33,True,-3.7687,0.0002,True
SE2,2015-04-01,2016-03-31,netexch_no4,-8.4824,0.0,31,True,-2.1578,0.031,True
SE2,2015-04-01,2016-03-31,netexch_se1,-7.2686,0.0,33,True,-3.8983,0.0001,True
SE2,2015-04-01,2016-03-31,netexch_se3,-8.8904,0.0,33,True,-2.5206,0.0119,True
SE2,2015-05-01,2016-04-30,price_ds,-7.8729,0.0,26,True,-3.7803,0.0002,True
SE2,2015-05-01,2016-04-30,wind_log,-9.7586,0.0,29,True,-9.6513,0.0,True
SE2,2015-05-01,2016-04-30,hydro_log_ds,-6.1578,0.0,0,True,-0.8649,0.3504,False
SE2,2015-05-01,2016-04-30,consump_log_ds,-8.3356,0.0,27,True,-3.6631,0.0003,True
SE2,2015-05-01,2016-04-30,oil_log,-1.6354,0.4647,30,False,-0.4305,0.5288,False
SE2,2015-05-01,2016-04-30,gas_log,-0.4273,0.9054,24,False,0.9729,0.9208,False
SE2,2015-05-01,2016-04-30,netexch_no3,-9.1895,0.0,33,True,-4.9912,0.0,True
SE2,2015-05-01,2016-04-30,netexch_no4,-9.1807,0.0,29,True,-4.0944,0.0001,True
SE2,2015-05-01,2016-04-30,netexch_se1,-7.1088,0.0,34,True,-3.784,0.0002,True
SE2,2015-05-01,2016-04-30,netexch_se3,-9.0676,0.0,33,True,-4.7075,0.0,True
SE2,2015-06-01,2016-05-31,price_ds,-7.644,0.0,26,True,-6.3113,0.0,True
SE2,2015-06-01,2016-05-31,wind_log,-9.642,0.0,29,True,-9.4858,0.0,True
SE2,2015-06-01,2016-05-31,hydro_log_ds,-3.4784,0.0086,24,True,-2.5454,0.0111,True
SE2,2015-06-01,2016-05-31,consump_log_ds,-8.2292,0.0,29,True,-7.7792,0.0,True
SE2,2015-06-01,2016-05-31,oil_log,-1.7844,0.3882,30,False,-0.4735,0.5111,False
SE2,2015-06-01,2016-05-31,gas_log,-1.0324,0.7413,24,False,0.2044,0.7595,False
SE2,2015-06-01,2016-05-31,netexch_no3,-9.7846,0.0,36,True,-5.1742,0.0,True
SE2,2015-06-01,2016-05-31,netexch_no4,-9.4899,0.0,29,True,-4.1911,0.0,True
SE2,2015-06-01,2016-05-31,netexch_se1,-7.0559,0.0,34,True,-4.1491,0.0,True
SE2,2015-06-01,2016-05-31,netexch_se3,-9.1147,0.0,33,True,-7.8235,0.0,True
SE2,2015-07-01,2016-06-30,price_ds,-7.4223,0.0,25,True,-2.8482,0.0045,True
SE2,2015-07-01,2016-06-30,wind_log,-9.986,0.0,29,True,-6.5579,0.0,True
SE2,2015-07-01,2016-06-30,hydro_log_ds,-4.8887,0.0,24,True,-4.8796,0.0,True
SE2,2015-07-01,2016-06-30,consump_log_ds,-7.9959,0.0,27,True,-7.4931,0.0,True
SE2,2015-07-01,2016-06-30,oil_log,-2.1108,0.2402,26,False,-0.532,0.5067,False
SE2,2015-07-01,2016-06-30,gas_log,-1.4246,0.5704,0,False,0.3289,0.7949,False
SE2,2015-07-01,2016-06-30,netexch_no3,-9.211,0.0,36,True,-8.209,0.0,True
SE2,2015-07-01,2016-06-30,netexch_no4,-9.3339,0.0,30,True,-7.6355,0.0,True
SE2,2015-07-01,2016-06-30,netexch_se1,-7.2522,0.0,34,True,-4.4221,0.0,True
SE2,2015-07-01,2016-06-30,netexch_se3,-8.7541,0.0,34,True,-7.105,0.0,True
SE2,2015-08-01,2016-07-31,price_ds,-7.0638,0.0,25,True,-2.8526,0.0045,True
SE2,2015-08-01,2016-07-31,wind_log,-9.0323,0.0,36,True,-6.4525,0.0,True
SE2,2015-08-01,2016-07-31,hydro_log_ds,-4.7088,0.0001,24,True,-4.2415,0.0,True
SE2,2015-08-01,2016-07-31,consump_log_ds,-7.723,0.0,25,True,-7.2602,0.0,True
SE2,2015-08-01,2016-07-31,oil_log,-1.7359,0.4127,6,False,-0.936,0.3196,False
SE2,2015-08-01,2016-07-31,gas_log,-1.7271,0.4172,0,False,0.4317,0.8212,False
SE2,2015-08-01,2016-07-31,netexch_no3,-9.4097,0.0,36,True,-4.7721,0.0,True
SE2,2015-08-01,2016-07-31,netexch_no4,-8.8264,0.0,36,True,-3.615,0.0003,True
SE2,2015-08-01,2016-07-31,netexch_se1,-8.7412,0.0,34,True,-5.2222,0.0,True
SE2,2015-08-01,2016-07-31,netexch_se3,-8.1921,0.0,34,True,-6.7916,0.0,True
SE2,2015-09-01,2016-08-31,price_ds,-7.9495,0.0,25,True,-6.1214,0.0,True
SE2,2015-09-01,2016-08-31,wind_log,-8.8578,0.0,37,True,-7.2706,0.0,True
SE2,2015-09-01,2016-08-31,hydro_log_ds,-5.2421,0.0,24,True,-5.2315,0.0,True
SE2,2015-09-01,2016-08-31,consump_log_ds,-7.8397,0.0,26,True,-7.2011,0.0,True
SE2,2015-09-01,2016-08-31,oil_log,-1.476,0.5454,30,False,-1.2919,0.1875,False
SE2,2015-09-01,2016-08-31,gas_log,-1.2596,0.6474,0,False,0.9329,0.9155,False
SE2,2015-09-01,2016-08-31,netexch_no3,-9.9191,0.0,30,True,-7.5676,0.0,True
SE2,2015-09-01,2016-08-31,netexch_no4,-8.8688,0.0,36,True,-7.2218,0.0,True
SE2,2015-09-01,2016-08-31,netexch_se1,-8.7628,0.0,34,True,-3.2646,0.0012,True
SE2,2015-09-01,2016-08-31,netexch_se3,-7.9708,0.0,34,True,-4.4611,0.0,True
SE2,2015-10-01,2016-09-30,price_ds,-7.8376,0.0,27,True,-2.3681,0.018,True
SE2,2015-10-01,2016-09-30,wind_log,-8.5875,0.0,37,True,-5.8477,0.0,True
SE2,2015-10-01,2016-09-30,hydro_log_ds,-5.2452,0.0,24,True,-5.1456,0.0,True
SE2,2015-10-01,2016-09-30,consump_log_ds,-8.1097,0.0,28,True,-2.7536,0.006,True
SE2,2015-10-01,2016-09-30,oil_log,-1.3579,0.6023,0,False,-1.2412,0.2038,False
SE2,2015-10-01,2016-09-30,gas_log,-1.8813,0.3409,0,False,-0.179,0.6287,False
SE2,2015-10-01,2016-09-30,netexch_no3,-9.3903,0.0,36,True,-6.1751,0.0,True
SE2,2015-10-01,2016-09-30,netexch_no4,-8.9591,0.0,36,True,-6.8921,0.0,True
SE2,2015-10-01,2016-09-30,netexch_se1,-8.3317,0.0,34,True,-4.8009,0.0,True
SE2,2015-10-01,2016-09-30,netexch_se3,-7.7699,0.0,35,True,-4.7261,0.0,True
SE2,2015-11-01,2016-10-31,price_ds,-8.2623,0.0,27,True,-6.4597,0.0,True
SE2,2015-11-01,2016-10-31,wind_log,-8.4639,0.0,37,True,-4.4162,0.0,True
SE2,2015-11-01,2016-10-31,hydro_log_ds,-5.246,0.0,24,True,-4.95,0.0,True
