timestamp,price_ds,wind_log,consump_log_ds,north_wind_log,netexch_dk2,netexch_ger,netexch_pl,netexch_se3
2024-02-16 08:00:00,-0.21469766895802955,6.928537818164665,-0.09317725620575246,8.070593539949519,-1085.5,-526.0,-600.0,4658.0
2024-02-16 09:00:00,-0.2099840936886901,6.97166860472579,-0.08765396707266149,8.098338846189057,-1178.5,-527.0,-600.0,4679.0
2024-02-16 10:00:00,-0.1720690526393529,6.996681488176539,-0.05577440206753792,8.076204527239026,-1237.9,-520.9,-600.0,4679.0
2024-02-16 11:00:00,-0.29629620434609816,6.981934677156389,-0.08247216835921023,7.9909154630913255,-1246.1,-531.0,-600.0,4678.7
2024-02-16 12:00:00,-0.236451363830823,6.942156705699469,-0.07006165604892267,7.858640655620791,-1261.0,-529.0,-600.0,4666.4
2024-02-16 13:00:00,-0.2518578065057735,6.932447891572509,-0.07418754928044002,7.6760099320288875,-1261.0,-523.0,-600.0,4598.3
2024-02-16 14:00:00,-0.2431107792714604,6.922643891475888,-0.07802476125791813,7.4798641311650265,-1217.0,-519.0,-600.0,4526.9
2024-02-16 15:00:00,-0.3065694069226188,6.97166860472579,-0.10264296479827095,7.288244401020124,-1107.4,-516.0,-600.0,4378.4
2024-02-16 16:00:00,-0.34860889001396345,7.049254841255837,-0.09983052246620083,7.045776576879511,-1124.4,-513.0,-600.0,4364.7
2024-02-16 17:00:00,-0.3743846656680674,7.150701457592526,-0.10608409234859018,6.8679744089702925,-1131.9,-615.0,-600.0,4458.1
2024-02-16 18:00:00,-0.37612459686304955,7.236339342754344,-0.0807420898572655,6.948897222313312,-1140.4,-615.0,-600.0,4330.6
2024-02-16 19:00:00,-0.3001038670495104,7.304515946460155,-0.1113290443570305,7.1808311990445555,-886.6,-615.0,-600.0,3836.6
2024-02-16 20:00:00,-0.24889986411975595,7.333023014386481,-0.1260311806332295,7.463936604468925,-828.1,-615.0,-600.0,3488.0
2024-02-16 21:00:00,-0.22432499142405327,7.3395376954076745,-0.12862821002130254,7.7306140660637395,-877.7,-615.0,-600.0,3360.4
2024-02-16 22:00:00,-0.20493552808558846,7.332369205929062,-0.13105565807603448,7.983781068977451,-1043.1,-615.0,-600.0,3413.7
2024-02-16 23:00:00,-0.2050500782379876,7.333023014386481,-0.1458899853322837,8.203851372183879,-1140.2,-615.0,-600.0,3461.7
2024-02-17 00:00:00,-0.2055903312390468,7.394493107219038,-0.14025278870264657,8.53895468319775,-1096.7,-615.0,-600.0,3487.5
2024-02-17 01:00:00,-0.17740507916907777,7.395721608602045,-0.12609284834790024,8.616676469901188,-1092.5,-615.0,-600.0,3445.9
