timestamp,price_ds,wind_log,consump_log_ds,occurrence,zone,is_se2,post_fbmc,se2_post,wind_se2,wind_post_fbmc,wind_se2_post_fbmc
2025-10-16 19:00:00,0.1627964060475735,7.584773077612199,0.019722780564816134,0,SE1,0,1,0,0.0,7.584773077612199,0.0
2025-10-16 19:00:00,-0.08933070413001598,8.014996894348302,0.021565089791548253,0,SE2,1,1,1,8.014996894348302,8.014996894348302,8.014996894348302
2025-10-16 20:00:00,-0.01898358639426867,7.4999765409521215,0.022268827897234722,0,SE1,0,1,0,0.0,7.4999765409521215,0.0
2025-10-16 20:00:00,-0.07950463679508246,7.908019444632471,0.011650188893319147,0,SE2,1,1,1,7.908019444632471,7.908019444632471,7.908019444632471
2025-10-16 21:00:00,-0.016673358153397544,7.498869733976931,0.03758933104728435,0,SE1,0,1,0,0.0,7.498869733976931,0.0
2025-10-16 21:00:00,-0.06564607821196855,7.934513463882263,0.023101789836466047,0,SE2,1,1,1,7.934513463882263,7.934513463882263,7.934513463882263
2025-10-16 22:00:00,-0.0012811207048830653,7.429520842786462,0.0447519157807621,0,SE1,0,1,0,0.0,7.429520842786462,0.0
2025-10-16 22:00:00,-0.03986443158638675,7.883069351305753,0.0410077850117494,0,SE2,1,1,1,7.883069351305753,7.883069351305753,7.883069351305753
2025-10-16 23:00:00,0.007905105292737247,7.3914152346753585,0.03796296956060452,0,SE1,0,1,0,0.0,7.3914152346753585,0.0
2025-10-16 23:00:00,-0.022160978185952196,7.848543482456679,0.035128827879485236,0,SE2,1,1,1,7.848543482456679,7.848543482456679,7.848543482456679
2025-10-17 00:00:00,0.014104364467578456,7.2991214627108,0.03318846783045615,0,SE1,0,1,0,0.0,7.2991214627108,0.0
2025-10-17 00:00:00,-0.008229092474755895,7.8547691834991324,0.045296804937206225,0,SE2,1,1,1,7.8547691834991324,7.8547691834991324,7.8547691834991324
2025-10-17 01:00:00,0.03303316770403519,7.254177846456518,0.04848416348034412,0,SE1,0,1,0,0.0,7.254177846456518,0.0
2025-10-17 01:00:00,0.021643248052629183,7.853604813097837,0.05748092893363488,0,SE2,1,1,1,7.853604813097837,7.853604813097837,7.853604813097837
2025-10-17 02:00:00,0.027411237997601923,7.2196420401307355,0.047668998191763734,0,SE1,0,1,0,0.0,7.2196420401307355,0.0
2025-10-17 02:00:00,0.01640854976369166,7.843848638152472,0.05171345202795852,0,SE2,1,1,1,7.843848638152472,7.843848638152472,7.843848638152472
2025-10-17 03:00:00,0.02615931607318167,7.201916317531627,0.05341172207355349,0,SE1,0,1,0,0.0,7.201916317531627,0.0
2025-10-17 03:00:00,0.016634798636228076,7.815207062189088,0.06076715280534195,0,SE2,1,1,1,7.815207062189088,7.815207062189088,7.815207062189088
2025-10-17 04:00:00,0.02248100658043839,7.197435354096591,0.04230345847407957,0,SE1,0,1,0,0.0,7.197435354096591,0.0
2025-10-17 04:00:00,0.014237591258711824,7.830822995135316,0.06140669146661448,0,SE2,1,1,1,7.830822995135316,7.830822995135316,7.830822995135316
2025-10-17 05:00:00,0.006662434776472104,7.1770187659099,0.032746360634466676,0,SE1,0,1,0,0.0,7.1770187659099,0.0
2025-10-17 05:00:00,-0.0016195183455920414,7.793586803371584,0.06022842685805241,0,SE2,1,1,1,7.793586803371584,7.793586803371584,7.793586803371584
2025-10-17 06:00:00,-0.005437572158176529,7.141245122350491,0.02940079819972663,0,SE1,0,1,0,0.0,7.141245122350491,0.0
2025-10-17 06:00:00,-0.032085168212196535,7.691200097522863,0.05987443902199896,0,SE2,1,1,1,7.691200097522863,7.691200097522863,7.691200097522863
2025-10-17 07:00:00,-0.024609103415275335,7.147559271189454,0.06047708291931109,0,SE1,0,1,0,0.0,7.147559271189454,0.0
2025-10-17 07:00:00,-0.06924856863518514,7.716015266642587,0.06030119169506065,0,SE2,1,1,1,7.716015266642587,7.716015266642587,7.716015266642587
2025-10-17 08:00:00,-0.05242359840378086,7.103322062526113,0.06649387907315063,0,SE1,0,1,0,0.0,7.103322062526113,0.0
2025-10-17 08:00:00,-0.04949657086541226,7.656810091480378,0.059277388353596194,0,SE2,1,1,1,7.656810091480378,7.656810091480378,7.656810091480378
2025-10-17 09:00:00,-0.05569020769004229,6.970730078143525,0.04983894444605497,0,SE1,0,1,0,0.0,6.970730078143525,0.0
2025-10-17 09:00:00,-0.06693181059260223,7.570443252057374,0.052105146208710096,0,SE2,1,1,1,7.570443252057374,7.570443252057374,7.570443252057374
2025-10-17 10:00:00,-0.026956714989549546,6.704414354964107,0.03515786975833013,0,SE1,0,1,0,0.0,6.704414354964107,0.0
2025-10-17 10:00:00,-0.0190823988098634,7.443663683115591,0.038776450178623634,0,SE2,1,1,1,7.443663683115591,7.443663683115591,7.443663683115591
2025-10-17 11:00:00,0.06027359852599634,6.278521424165844,0.053098390998564504,0,SE1,0,1,0,0.0,6.278521424165844,0.0
2025-10-17 11:00:00,0.006739075634969005,7.359467638255621,0.033938388787344564,0,SE2,1,1,1,7.359467638255621,7.359467638255621,7.359467638255621
2025-10-17 12:00:00,0.062019607515505726,6.142037405587356,0.04636613742573381,0,SE1,0,1,0,0.0,6.142037405587356,0.0
2025-10-17 12:00:00,0.048295939288075296,7.29641326877392,0.049060130178463446,0,SE2,1,1,1,7.29641326877392,7.29641326877392,7.29641326877392
2025-10-17 13:00:00,0.0496801811155656,6.111467339502679,0.02328730505276244,0,SE1,0,1,0,0.0,6.111467339502679,0.0
2025-10-17 13:00:00,-0.023997630226570088,7.310550158534422,0.02569597817763558,0,SE2,1,1,1,7.310550158534422,7.310550158534422,7.310550158534422
2025-10-17 14:00:00,0.04000629835391312,6.131226489483141,0.03906241304503233,0,SE1,0,1,0,0.0,6.131226489483141,0.0
2025-10-17 14:00:00,-0.05631488468732826,7.3833681469923835,0.02920220937596696,0,SE2,1,1,1,7.3833681469923835,7.3833681469923835,7.3833681469923835
2025-10-17 15:00:00,0.003878531170501631,6.234410725718371,0.053075308224964424,0,SE1,0,1,0,0.0,6.234410725718371,0.0
2025-10-17 15:00:00,-0.07719205916061522,7.438971592395862,0.02532118631626723,0,SE2,1,1,1,7.438971592395862,7.438971592395862,7.438971592395862
2025-10-17 16:00:00,-0.019948178708326658,6.406879986069314,0.04920437301239211,0,SE1,0,1,0,0.0,6.406879986069314,0.0
2025-10-17 16:00:00,-0.07329151252696953,7.48605261786314,0.04130778606076113,0,SE2,1,1,1,7.48605261786314,7.48605261786314,7.48605261786314
2025-10-17 17:00:00,-0.010903599576693956,6.70073110954781,0.06097918814778591,0,SE1,0,1,0,0.0,6.70073110954781,0.0
