timestamp,zone,d_post_act,wind_post_act,price_ds,wind_log,consump_log_ds,netexch_fi,netexch_no4,netexch_se2
2025-06-26 14:00:00,SE1,1,3.7376696182833684,0.193931957073449,3.7376696182833684,-0.005967009310578142,-190.0,-580.8,-1149.5
2025-06-26 15:00:00,SE1,1,3.6375861597263857,0.25005982679375816,3.6375861597263857,-0.004498350863312517,-191.0,-517.5,-1237.6
2025-06-26 16:00:00,SE1,1,3.7376696182833684,0.1498801628548172,3.7376696182833684,-0.011148236605872164,-192.0,-362.0,-1283.9
2025-06-26 17:00:00,SE1,1,3.9318256327243257,0.30021620555418593,3.9318256327243257,0.0007693462370861326,-190.0,0.0,-1769.9
2025-06-26 18:00:00,SE1,1,4.07753744390572,0.03853894987622475,4.07753744390572,-0.00844224259870785,-190.0,0.0,-1568.6
2025-06-26 19:00:00,SE1,1,4.143134726391533,-0.006468862505405681,4.143134726391533,0.009670749568047476,-190.0,0.0,-1148.8
2025-06-26 20:00:00,SE1,1,4.836281906951478,-0.0774897597168227,4.836281906951478,0.005388089537790464,-190.0,0.0,-823.9
2025-06-26 21:00:00,SE1,1,5.342334251964811,-0.08223797734485405,5.342334251964811,0.004225906742211016,-190.0,0.0,-464.6
2025-06-26 22:00:00,SE1,1,5.568344503761097,-0.04990959856075605,5.568344503761097,0.017812980106001852,-190.0,0.0,-360.4
2025-06-26 23:00:00,SE1,1,5.459585514144159,-0.04934060995125655,5.459585514144159,0.018011372074410836,-190.0,0.0,-130.0
2025-06-27 00:00:00,SE1,1,4.983606621708336,-0.02179011650078877,4.983606621708336,0.014623360055749046,-190.0,0.0,-398.2
2025-06-27 01:00:00,SE1,1,5.049856007249537,0.00469805423073133,5.049856007249537,0.02741545529984002,-190.0,0.0,-439.8
2025-06-27 02:00:00,SE1,1,5.081404364984463,-0.009209412891729052,5.081404364984463,0.010510492356494261,-190.0,0.0,-561.7
2025-06-27 03:00:00,SE1,1,5.003946305945459,-0.0014307194595293282,5.003946305945459,0.008343209074065605,-190.0,-62.7,-557.2
2025-06-27 04:00:00,SE1,1,4.7535901911063645,0.0027274764183475853,4.7535901911063645,0.010459509956901591,-190.0,-157.2,-632.1
2025-06-27 05:00:00,SE1,1,4.553876891600541,-0.0020372611930090656,4.553876891600541,0.004345358330235527,-197.0,-208.4,-823.3
2025-06-27 06:00:00,SE1,1,4.276666119016055,-0.015685443465805804,4.276666119016055,0.0030840484510541444,-194.0,0.0,-1261.9
2025-06-27 07:00:00,SE1,1,4.110873864173311,-0.03410278605968031,4.110873864173311,0.0006550013970354485,-200.0,0.0,-1293.5
2025-06-27 08:00:00,SE1,1,4.394449154672439,0.24342986698076174,4.394449154672439,0.0001532726286876951,-197.0,0.0,-1724.7
2025-06-27 09:00:00,SE1,1,4.672828834461906,0.2660430952734778,4.672828834461906,0.0009446347625452489,-198.0,0.0,-1763.9
