timestamp,zone,price_ds,wind_log,consump_log_ds,net_exchange,d_post_act,wind_post_act
2025-01-01 21:00:00,SE3,-0.4108023931264375,7.385230923066573,-0.02124737208717775,2130.5,1,7.385230923066573
2025-01-01 22:00:00,SE3,-0.2947839380563142,7.357556200910353,0.0006136330111061739,1979.7,1,7.357556200910353
2025-01-01 23:00:00,SE3,-0.26667294308774725,7.312553498102598,0.018493717659751496,1805.4,1,7.312553498102598
2025-01-02 00:00:00,SE3,-0.4952693388575584,7.1891677384203225,-0.057358813739702086,2071.8,1,7.1891677384203225
2025-01-02 01:00:00,SE3,-0.46946816040002837,7.160069207596127,-0.040561457027440184,2033.0,1,7.160069207596127
2025-01-02 02:00:00,SE3,-0.4540583107176417,7.142036574706803,-0.04782811720936664,1980.6,1,7.142036574706803
2025-01-02 03:00:00,SE3,-0.39231387243290605,7.132497551660044,-0.04729972635544044,1898.9,1,7.132497551660044
2025-01-02 04:00:00,SE3,-0.3444555700167662,7.155396301896734,-0.04275696160865117,1902.5,1,7.155396301896734
2025-01-02 05:00:00,SE3,-0.3051584025178178,7.151485463904735,-0.044828448449299785,2037.2,1,7.151485463904735
2025-01-02 06:00:00,SE3,-0.18713415291502855,7.1592919047975645,-0.05883019562085856,2090.5,1,7.1592919047975645
2025-01-02 07:00:00,SE3,0.06051169395058764,7.168579897264035,-0.06462795186751968,2417.1,1,7.168579897264035
2025-01-02 08:00:00,SE3,0.11299501925573985,7.241366283322318,-0.04488306361119143,2621.0,1,7.241366283322318
2025-01-02 09:00:00,SE3,0.174339635508046,7.353081920515432,-0.0336756103152247,2530.4,1,7.353081920515432
2025-01-02 10:00:00,SE3,0.223318220578423,7.427738840532894,-0.006420546331160182,2441.2,1,7.427738840532894
2025-01-02 11:00:00,SE3,0.17123602494017742,7.459338895220296,-0.021280765626919163,2332.9,1,7.459338895220296
2025-01-02 12:00:00,SE3,0.1350483729674954,7.465655310134056,-0.015901632994303583,2193.4,1,7.465655310134056
2025-01-02 13:00:00,SE3,0.18111208397256817,7.470224135899966,-0.013617367431612237,2141.6,1,7.470224135899966
2025-01-02 14:00:00,SE3,0.1983006265812728,7.4949862339505335,-0.0007327909843457547,2184.7,1,7.4949862339505335
2025-01-02 15:00:00,SE3,0.2582735359701145,7.529943370601589,-0.007926870984816148,2356.3,1,7.529943370601589
2025-01-02 16:00:00,SE3,0.23801712743531578,7.552237287560802,-0.007822872643540535,2553.0,1,7.552237287560802
2025-01-02 17:00:00,SE3,0.27778316211023224,7.5569505720129,-0.007871453582785293,2629.6,1,7.5569505720129
2025-01-02 18:00:00,SE3,0.30525043897438664,7.554334823725748,-0.012203668683936186,2545.2,1,7.554334823725748
2025-01-02 19:00:00,SE3,0.17448467346238505,7.56164174558878,-0.009036197194873807,2366.3,1,7.56164174558878
2025-01-02 20:00:00,SE3,0.24509802749961995,7.564238475170491,-0.0022004799595638502,2038.1,1,7.564238475170491
2025-01-02 21:00:00,SE3,0.10760149862788015,7.57095858316901,-0.013489453272255147,1760.1,1,7.57095858316901
2025-01-02 22:00:00,SE3,0.08467008739756654,7.581719640125308,-0.0067319443554598735,1530.3,1,7.581719640125308
2025-01-02 23:00:00,SE3,0.041195532808592006,7.591357046698551,0.012378059571927835,1355.4,1,7.591357046698551
2025-01-03 00:00:00,SE3,0.006158451840230228,7.522400231387125,0.011097579872984653,1250.4,1,7.522400231387125
2025-01-03 01:00:00,SE3,0.0017185631402885093,7.533693709848633,0.021702578308229192,1266.1,1,7.533693709848633
2025-01-03 02:00:00,SE3,-0.028750349877411097,7.457609289715606,0.012593962092481092,1309.0,1,7.457609289715606
2025-01-03 03:00:00,SE3,-0.02923261716754677,7.388327859577107,0.013910435215048977,1592.0,1,7.388327859577107
2025-01-03 04:00:00,SE3,-0.08114782987323821,7.341483852363161,0.014951219344284894,1824.0,1,7.341483852363161
2025-01-03 05:00:00,SE3,-0.12877856365641716,7.294377299288821,0.006504136039213293,2113.3,1,7.294377299288821
2025-01-03 06:00:00,SE3,-0.16797271109074785,7.288244401020124,-0.010077125736046355,2347.4,1,7.288244401020124
2025-01-03 07:00:00,SE3,-0.20221307149563117,7.244941546337007,-0.01659025827143168,2882.9,1,7.244941546337007
2025-01-03 08:00:00,SE3,-0.09375797971215949,7.2485040723706105,-0.002814731544157567,3147.4,1,7.2485040723706105
2025-01-03 09:00:00,SE3,-0.07049589444042503,7.313886831633462,0.008253123991394773,3088.9,1,7.313886831633462
2025-01-03 10:00:00,SE3,-0.05819822510820494,7.4109518755836366,0.03753665995619038,3096.3,1,7.4109518755836366
2025-01-03 11:00:00,SE3,-0.0928412809552972,7.4798641311650265,0.021015668389361863,2943.0,1,7.4798641311650265
2025-01-03 12:00:00,SE3,-0.17059981537988467,7.613324979540639,0.026163344652974985,2705.5,1,7.613324979540639
2025-01-03 13:00:00,SE3,-0.17196914273048503,7.665753431861699,0.04768691917289303,2650.8,1,7.665753431861699
2025-01-03 14:00:00,SE3,-0.15851977919622584,7.726212650507529,0.07553955641091648,2643.0,1,7.726212650507529
2025-01-03 15:00:00,SE3,-0.04703910885825824,7.742402021815782,0.07438498730790144,2824.8,1,7.742402021815782
2025-01-03 16:00:00,SE3,0.07569524856097853,7.713784616598755,0.05935637207914901,3024.9,1,7.713784616598755
2025-01-03 17:00:00,SE3,0.08137823596846072,7.671360923190644,0.06028550762010454,3124.1,1,7.671360923190644
2025-01-03 18:00:00,SE3,0.16648376955195499,7.622663951323595,0.05699095919238317,3079.9,1,7.622663951323595
2025-01-03 19:00:00,SE3,0.22879847926459007,7.560601162768557,0.06656905417191794,2943.1,1,7.560601162768557
2025-01-03 20:00:00,SE3,0.21314547488832591,7.488852955733459,0.05565530567467114,2830.8,1,7.488852955733459
2025-01-03 21:00:00,SE3,0.23891578190625484,7.417580402414544,0.08133648161876117,2657.3,1,7.417580402414544
2025-01-03 22:00:00,SE3,0.19071354036814636,7.397561535524052,0.07380228591519256,2549.7,1,7.397561535524052
2025-01-03 23:00:00,SE3,0.2585273361039695,7.38770923908104,0.09117916830728667,2326.5,1,7.38770923908104
2025-01-04 00:00:00,SE3,0.13276772141861404,7.554334823725748,0.09024935643511256,1985.9,1,7.554334823725748
2025-01-04 01:00:00,SE3,0.13834406563035095,7.684783943522785,0.09464025871771753,1628.1,1,7.684783943522785
2025-01-04 02:00:00,SE3,0.10988429008730183,7.781973234434385,0.0866159020531665,1334.2,1,7.781973234434385
2025-01-04 03:00:00,SE3,0.12926809963904962,7.836369760545124,0.08506371133473678,1119.9,1,7.836369760545124
2025-01-04 04:00:00,SE3,0.11481340848242105,7.8336002236611035,0.08269868611173692,986.5,1,7.8336002236611035
2025-01-04 05:00:00,SE3,0.11070866924409994,7.845416036592485,0.08152555486767987,975.2,1,7.845416036592485
2025-01-04 06:00:00,SE3,0.1999975664039999,7.822444729489319,0.08505934081260236,972.3,1,7.822444729489319
2025-01-04 07:00:00,SE3,0.33638668995874443,7.771910256435763,0.08623465911160721,987.8,1,7.771910256435763
2025-01-04 08:00:00,SE3,0.353251437215361,7.7354333524996886,0.0852492336989954,1262.6,1,7.7354333524996886
2025-01-04 09:00:00,SE3,0.36560256971932237,7.685243607975833,0.07514924115588784,1556.1,1,7.685243607975833
2025-01-04 10:00:00,SE3,0.3664697236996082,7.641564441260972,0.08425939696798856,1811.6,1,7.641564441260972
2025-01-04 11:00:00,SE3,0.375036221715062,7.5595594960077,0.052183025053434307,1941.4,1,7.5595594960077
2025-01-04 12:00:00,SE3,0.38267663029526133,7.477604243197589,0.05336416381369169,2035.4,1,7.477604243197589
2025-01-04 13:00:00,SE3,0.2212332598667368,7.416979621381154,0.06362092780542739,2108.1,1,7.416979621381154
2025-01-04 14:00:00,SE3,0.4380537305612435,7.362645270417825,0.08259519665677395,2228.6,1,7.362645270417825
2025-01-04 15:00:00,SE3,0.529839754925848,7.358830898342354,0.09570517611099483,2489.0,1,7.358830898342354
2025-01-04 16:00:00,SE3,0.5095277789219397,7.357556200910353,0.07454454206740557,2779.4,1,7.357556200910353
2025-01-04 17:00:00,SE3,0.4591076929926601,7.343426229147367,0.06384927478035074,2904.2,1,7.343426229147367
2025-01-04 18:00:00,SE3,0.48154224048633854,7.333676395657684,0.05770302032326491,2820.3,1,7.333676395657684
2025-01-04 19:00:00,SE3,0.4992664160617055,7.29641326877392,0.058544347515120165,2672.4,1,7.29641326877392
2025-01-04 20:00:00,SE3,0.48668538218128976,7.256297239690681,0.06495004763577583,2513.3,1,7.256297239690681
2025-01-04 21:00:00,SE3,0.49502415343458317,7.198183577101943,0.06353434275004055,2262.0,1,7.198183577101943
2025-01-04 22:00:00,SE3,0.27745190246186713,7.164720378771857,0.06273075311934129,2033.4,1,7.164720378771857
